Unnamed: 0,time_set,events,events_cluster
0,2021-05-12 00:00:00,c,c_0
1,2021-05-12 01:00:00,c,c_0
2,2021-05-12 02:00:00,b,b_0
3,2021-05-12 03:00:00,a,a_0
4,2021-05-12 04:00:00,c,c_0
5,2021-05-12 05:00:00,a,a_0
6,2021-05-12 06:00:00,b,b_0
7,2021-05-12 07:00:00,a,a_0
8,2021-05-12 08:00:00,c,c_0
9,2021-05-12 09:00:00,a,a_1
10,2021-05-12 10:00:00,a,a_1
11,2021-05-12 11:00:00,c,c_0
12,2021-05-12 12:00:00,c,c_0
13,2021-05-12 13:00:00,b,b_0
14,2021-05-12 14:00:00,c,c_0
15,2021-05-12 15:00:00,a,a_0
16,2021-05-12 16:00:00,b,b_0
17,2021-05-12 17:00:00,b,b_0
18,2021-05-12 18:00:00,a,a_0
19,2021-05-12 19:00:00,c,c_0
20,2021-05-12 20:00:00,a,a_0
21,2021-05-12 21:00:00,c,c_0
22,2021-05-12 22:00:00,b,b_0
23,2021-05-12 23:00:00,a,a_1
24,2021-05-13 00:00:00,a,a_1
25,2021-05-13 01:00:00,c,c_0
26,2021-05-13 02:00:00,c,c_0
27,2021-05-13 03:00:00,b,b_0
28,2021-05-13 04:00:00,c,c_0
29,2021-05-13 05:00:00,b,b_0
30,2021-05-13 06:00:00,c,c_0
31,2021-05-13 07:00:00,a,a_1
32,2021-05-13 08:00:00,a,a_1
33,2021-05-13 09:00:00,b,b_0
34,2021-05-13 10:00:00,c,c_0
35,2021-05-13 11:00:00,a,a_0
36,2021-05-13 12:00:00,b,b_1
37,2021-05-13 13:00:00,b,b_1
38,2021-05-13 14:00:00,b,b_1
39,2021-05-13 15:00:00,a,a_0
40,2021-05-13 16:00:00,b,b_0
41,2021-05-13 17:00:00,a,a_0
42,2021-05-13 18:00:00,c,c_0
43,2021-05-13 19:00:00,c,c_0
44,2021-05-13 20:00:00,a,a_0
45,2021-05-13 21:00:00,b,b_0
46,2021-05-13 22:00:00,a,a_0
47,2021-05-13 23:00:00,b,b_0
48,2021-05-14 00:00:00,a,a_0
49,2021-05-14 01:00:00,c,c_0
50,2021-05-14 02:00:00,a,a_0
51,2021-05-14 03:00:00,b,b_1
52,2021-05-14 04:00:00,b,b_1
53,2021-05-14 05:00:00,b,b_1
54,2021-05-14 06:00:00,c,c_1
55,2021-05-14 07:00:00,c,c_1
56,2021-05-14 08:00:00,c,c_1
57,2021-05-14 09:00:00,a,a_0
58,2021-05-14 10:00:00,c,c_1
59,2021-05-14 11:00:00,c,c_1
60,2021-05-14 12:00:00,c,c_1
61,2021-05-14 13:00:00,a,a_0
62,2021-05-14 14:00:00,b,b_0
63,2021-05-14 15:00:00,a,a_0
64,2021-05-14 16:00:00,c,c_0
65,2021-05-14 17:00:00,a,a_0
66,2021-05-14 18:00:00,b,b_0
67,2021-05-14 19:00:00,b,b_0
68,2021-05-14 20:00:00,c,c_0
69,2021-05-14 21:00:00,b,b_0
70,2021-05-14 22:00:00,b,b_0
71,2021-05-14 23:00:00,c,c_0
72,2021-05-15 00:00:00,b,b_0
73,2021-05-15 01:00:00,b,b_0
74,2021-05-15 02:00:00,c,c_0
75,2021-05-15 03:00:00,c,c_0
76,2021-05-15 04:00:00,b,b_0
77,2021-05-15 05:00:00,c,c_0
78,2021-05-15 06:00:00,a,a_0
79,2021-05-15 07:00:00,b,b_0
80,2021-05-15 08:00:00,c,c_0
81,2021-05-15 09:00:00,b,b_0
82,2021-05-15 10:00:00,a,a_3
83,2021-05-15 11:00:00,a,a_3
84,2021-05-15 12:00:00,a,a_3
85,2021-05-15 13:00:00,a,a_3
86,2021-05-15 14:00:00,c,c_0
87,2021-05-15 15:00:00,b,b_0
88,2021-05-15 16:00:00,b,b_0
89,2021-05-15 17:00:00,c,c_0
90,2021-05-15 18:00:00,a,a_0
91,2021-05-15 19:00:00,b,b_0
92,2021-05-15 20:00:00,c,c_0
93,2021-05-15 21:00:00,a,a_1
94,2021-05-15 22:00:00,a,a_1
95,2021-05-15 23:00:00,c,c_0
96,2021-05-16 00:00:00,c,c_0
97,2021-05-16 01:00:00,a,a_0
98,2021-05-16 02:00:00,b,b_0
99,2021-05-16 03:00:00,a,a_2
100,2021-05-16 04:00:00,a,a_2
101,2021-05-16 05:00:00,a,a_2
102,2021-05-16 06:00:00,b,b_0
103,2021-05-16 07:00:00,c,c_2
104,2021-05-16 08:00:00,c,c_2
105,2021-05-16 09:00:00,c,c_2
106,2021-05-16 10:00:00,c,c_2
107,2021-05-16 11:00:00,b,b_0
108,2021-05-16 12:00:00,a,a_0
109,2021-05-16 13:00:00,b,b_0
110,2021-05-16 14:00:00,a,a_0
111,2021-05-16 15:00:00,c,c_0
112,2021-05-16 16:00:00,b,b_1
113,2021-05-16 17:00:00,b,b_1
114,2021-05-16 18:00:00,b,b_1
115,2021-05-16 19:00:00,c,c_0
116,2021-05-16 20:00:00,a,a_0
117,2021-05-16 21:00:00,c,c_0
