Unnamed: 0,time_set,events,events_cluster
0,2021-05-19 00:00:00,a,a_0
1,2021-05-19 01:00:00,a,a_0
2,2021-05-19 02:00:00,a,a_0
3,2021-05-19 03:00:00,a,a_0
4,2021-05-19 04:00:00,a,a_0
5,2021-05-19 05:00:00,a,a_0
6,2021-05-19 06:00:00,b,b_0
7,2021-05-19 07:00:00,b,b_0
8,2021-05-19 08:00:00,b,b_0
9,2021-05-19 09:00:00,e,e_0
10,2021-05-19 10:00:00,e,e_0
11,2021-05-19 11:00:00,b,b_0
12,2021-05-19 12:00:00,b,b_0
13,2021-05-19 13:00:00,b,b_0
14,2021-05-19 14:00:00,b,b_0
15,2021-05-19 15:00:00,c,c_0
16,2021-05-19 16:00:00,a,a_1
17,2021-05-19 17:00:00,a,a_1
18,2021-05-19 18:00:00,a,a_1
19,2021-05-19 19:00:00,a,a_1
20,2021-05-19 20:00:00,a,a_1
21,2021-05-19 21:00:00,a,a_1
22,2021-05-19 22:00:00,a,a_1
23,2021-05-19 23:00:00,a,a_1
24,2021-05-20 00:00:00,a,a_1
25,2021-05-20 01:00:00,a,a_1
26,2021-05-20 02:00:00,a,a_1
27,2021-05-20 03:00:00,a,a_1
28,2021-05-20 04:00:00,a,a_1
29,2021-05-20 05:00:00,a,a_1
30,2021-05-20 06:00:00,a,a_1
31,2021-05-20 07:00:00,a,a_1
32,2021-05-20 08:00:00,a,a_1
33,2021-05-20 09:00:00,a,a_1
34,2021-05-20 10:00:00,a,a_1
35,2021-05-20 11:00:00,a,a_1
36,2021-05-20 12:00:00,a,a_1
37,2021-05-20 13:00:00,a,a_1
38,2021-05-20 14:00:00,a,a_1
39,2021-05-20 15:00:00,a,a_1
40,2021-05-20 16:00:00,a,a_1
41,2021-05-20 17:00:00,a,a_1
42,2021-05-20 18:00:00,a,a_1
43,2021-05-20 19:00:00,a,a_1
44,2021-05-20 20:00:00,a,a_1
45,2021-05-20 21:00:00,a,a_1
46,2021-05-20 22:00:00,a,a_1
47,2021-05-20 23:00:00,a,a_1
48,2021-05-21 00:00:00,a,a_1
49,2021-05-21 01:00:00,a,a_1
50,2021-05-21 02:00:00,a,a_1
51,2021-05-21 03:00:00,a,a_1
52,2021-05-21 04:00:00,b,b_2
53,2021-05-21 05:00:00,b,b_2
54,2021-05-21 06:00:00,b,b_2
55,2021-05-21 07:00:00,b,b_2
56,2021-05-21 08:00:00,b,b_2
57,2021-05-21 09:00:00,b,b_2
58,2021-05-21 10:00:00,b,b_2
59,2021-05-21 11:00:00,b,b_2
60,2021-05-21 12:00:00,b,b_2
61,2021-05-21 13:00:00,b,b_2
62,2021-05-21 14:00:00,b,b_2
63,2021-05-21 15:00:00,b,b_2
64,2021-05-21 16:00:00,b,b_2
65,2021-05-21 17:00:00,b,b_2
66,2021-05-21 18:00:00,b,b_2
67,2021-05-21 19:00:00,b,b_2
68,2021-05-21 20:00:00,b,b_2
69,2021-05-21 21:00:00,b,b_2
70,2021-05-21 22:00:00,b,b_2
71,2021-05-21 23:00:00,b,b_2
72,2021-05-22 00:00:00,b,b_2
73,2021-05-22 01:00:00,c,c_0
74,2021-05-22 02:00:00,c,c_0
75,2021-05-22 03:00:00,c,c_0
76,2021-05-22 04:00:00,c,c_0
77,2021-05-22 05:00:00,e,e_0
78,2021-05-22 06:00:00,e,e_0
79,2021-05-22 07:00:00,e,e_0
80,2021-05-22 08:00:00,e,e_0
81,2021-05-22 09:00:00,e,e_0
82,2021-05-22 10:00:00,c,c_2
83,2021-05-22 11:00:00,c,c_2
84,2021-05-22 12:00:00,c,c_2
85,2021-05-22 13:00:00,c,c_2
86,2021-05-22 14:00:00,c,c_2
87,2021-05-22 15:00:00,c,c_2
88,2021-05-22 16:00:00,c,c_2
89,2021-05-22 17:00:00,c,c_2
90,2021-05-22 18:00:00,c,c_2
91,2021-05-22 19:00:00,c,c_2
92,2021-05-22 20:00:00,c,c_2
93,2021-05-22 21:00:00,c,c_2
94,2021-05-22 22:00:00,c,c_2
95,2021-05-22 23:00:00,c,c_2
96,2021-05-23 00:00:00,c,c_2
97,2021-05-23 01:00:00,c,c_2
98,2021-05-23 02:00:00,c,c_2
99,2021-05-23 03:00:00,c,c_2
100,2021-05-23 04:00:00,c,c_2
101,2021-05-23 05:00:00,c,c_2
102,2021-05-23 06:00:00,c,c_2
103,2021-05-23 07:00:00,c,c_2
104,2021-05-23 08:00:00,c,c_2
105,2021-05-23 09:00:00,c,c_2
106,2021-05-23 10:00:00,c,c_2
107,2021-05-23 11:00:00,c,c_2
108,2021-05-23 12:00:00,c,c_2
109,2021-05-23 13:00:00,c,c_2
110,2021-05-23 14:00:00,c,c_2
111,2021-05-23 15:00:00,c,c_2
112,2021-05-23 16:00:00,c,c_2
113,2021-05-23 17:00:00,c,c_2
114,2021-05-23 18:00:00,c,c_2
115,2021-05-23 19:00:00,c,c_2
116,2021-05-23 20:00:00,b,b_1
117,2021-05-23 21:00:00,b,b_1
118,2021-05-23 22:00:00,b,b_1
119,2021-05-23 23:00:00,b,b_1
120,2021-05-24 00:00:00,b,b_1
121,2021-05-24 01:00:00,b,b_1
122,2021-05-24 02:00:00,b,b_1
123,2021-05-24 03:00:00,b,b_1
124,2021-05-24 04:00:00,b,b_1
125,2021-05-24 05:00:00,b,b_1
126,2021-05-24 06:00:00,b,b_1
127,2021-05-24 07:00:00,b,b_1
128,2021-05-24 08:00:00,e,e_0
129,2021-05-24 09:00:00,e,e_0
130,2021-05-24 10:00:00,e,e_0
131,2021-05-24 11:00:00,e,e_0
132,2021-05-24 12:00:00,e,e_0
133,2021-05-24 13:00:00,b,b_1
134,2021-05-24 14:00:00,b,b_1
135,2021-05-24 15:00:00,b,b_1
136,2021-05-24 16:00:00,b,b_1
137,2021-05-24 17:00:00,b,b_1
138,2021-05-24 18:00:00,b,b_1
