Unnamed: 0,time_set,events,events_cluster
0,2021-05-17 00:00:00,b,b_2
1,2021-05-17 01:00:00,b,b_2
2,2021-05-17 02:00:00,b,b_2
3,2021-05-17 03:00:00,b,b_2
4,2021-05-17 04:00:00,b,b_2
5,2021-05-17 05:00:00,b,b_2
6,2021-05-17 06:00:00,b,b_2
7,2021-05-17 07:00:00,b,b_2
8,2021-05-17 08:00:00,b,b_2
9,2021-05-17 09:00:00,b,b_2
10,2021-05-17 10:00:00,b,b_2
11,2021-05-17 11:00:00,b,b_2
12,2021-05-17 12:00:00,b,b_2
13,2021-05-17 13:00:00,b,b_2
14,2021-05-17 14:00:00,b,b_2
15,2021-05-17 15:00:00,b,b_2
16,2021-05-17 16:00:00,b,b_2
17,2021-05-17 17:00:00,b,b_2
18,2021-05-17 18:00:00,b,b_2
19,2021-05-17 19:00:00,b,b_2
20,2021-05-17 20:00:00,b,b_2
21,2021-05-17 21:00:00,b,b_2
22,2021-05-17 22:00:00,b,b_2
23,2021-05-17 23:00:00,e,e_2
24,2021-05-18 00:00:00,e,e_2
25,2021-05-18 01:00:00,e,e_2
26,2021-05-18 02:00:00,e,e_2
27,2021-05-18 03:00:00,e,e_2
28,2021-05-18 04:00:00,e,e_2
29,2021-05-18 05:00:00,e,e_2
30,2021-05-18 06:00:00,e,e_2
31,2021-05-18 07:00:00,e,e_2
32,2021-05-18 08:00:00,e,e_2
33,2021-05-18 09:00:00,e,e_2
34,2021-05-18 10:00:00,e,e_2
35,2021-05-18 11:00:00,e,e_2
36,2021-05-18 12:00:00,e,e_2
37,2021-05-18 13:00:00,e,e_2
38,2021-05-18 14:00:00,e,e_2
39,2021-05-18 15:00:00,e,e_2
40,2021-05-18 16:00:00,e,e_2
41,2021-05-18 17:00:00,e,e_2
42,2021-05-18 18:00:00,e,e_2
43,2021-05-18 19:00:00,e,e_2
44,2021-05-18 20:00:00,e,e_2
45,2021-05-18 21:00:00,e,e_2
46,2021-05-18 22:00:00,e,e_2
47,2021-05-18 23:00:00,e,e_2
48,2021-05-19 00:00:00,e,e_2
49,2021-05-19 01:00:00,e,e_2
50,2021-05-19 02:00:00,e,e_2
51,2021-05-19 03:00:00,e,e_2
52,2021-05-19 04:00:00,e,e_2
53,2021-05-19 05:00:00,e,e_2
54,2021-05-19 06:00:00,e,e_2
