Unnamed: 0,time_set,events,events_cluster
0,2021-05-19 00:00:00,b,b_1
1,2021-05-19 01:00:00,b,b_1
2,2021-05-19 02:00:00,b,b_1
3,2021-05-19 03:00:00,b,b_1
4,2021-05-19 04:00:00,b,b_1
5,2021-05-19 05:00:00,b,b_1
6,2021-05-19 06:00:00,b,b_1
7,2021-05-19 07:00:00,b,b_1
8,2021-05-19 08:00:00,b,b_1
9,2021-05-19 09:00:00,b,b_1
10,2021-05-19 10:00:00,c,c_2
11,2021-05-19 11:00:00,c,c_2
12,2021-05-19 12:00:00,c,c_2
13,2021-05-19 13:00:00,c,c_2
14,2021-05-19 14:00:00,c,c_2
15,2021-05-19 15:00:00,c,c_2
16,2021-05-19 16:00:00,c,c_2
17,2021-05-19 17:00:00,c,c_2
18,2021-05-19 18:00:00,c,c_2
19,2021-05-19 19:00:00,c,c_2
20,2021-05-19 20:00:00,c,c_2
21,2021-05-19 21:00:00,c,c_2
22,2021-05-19 22:00:00,c,c_2
23,2021-05-19 23:00:00,c,c_2
24,2021-05-20 00:00:00,c,c_2
25,2021-05-20 01:00:00,c,c_2
26,2021-05-20 02:00:00,c,c_2
27,2021-05-20 03:00:00,c,c_2
28,2021-05-20 04:00:00,c,c_2
29,2021-05-20 05:00:00,c,c_2
30,2021-05-20 06:00:00,c,c_2
31,2021-05-20 07:00:00,c,c_2
32,2021-05-20 08:00:00,c,c_2
33,2021-05-20 09:00:00,c,c_2
34,2021-05-20 10:00:00,c,c_2
35,2021-05-20 11:00:00,c,c_2
36,2021-05-20 12:00:00,c,c_2
37,2021-05-20 13:00:00,c,c_2
38,2021-05-20 14:00:00,c,c_2
39,2021-05-20 15:00:00,c,c_2
40,2021-05-20 16:00:00,c,c_2
41,2021-05-20 17:00:00,d,d_0
42,2021-05-20 18:00:00,d,d_0
43,2021-05-20 19:00:00,d,d_0
44,2021-05-20 20:00:00,d,d_0
45,2021-05-20 21:00:00,d,d_0
46,2021-05-20 22:00:00,d,d_0
47,2021-05-20 23:00:00,d,d_0
48,2021-05-21 00:00:00,d,d_0
49,2021-05-21 01:00:00,d,d_0
50,2021-05-21 02:00:00,d,d_0
51,2021-05-21 03:00:00,d,d_0
52,2021-05-21 04:00:00,d,d_0
53,2021-05-21 05:00:00,e,e_0
54,2021-05-21 06:00:00,e,e_0
55,2021-05-21 07:00:00,e,e_0
56,2021-05-21 08:00:00,e,e_0
57,2021-05-21 09:00:00,e,e_0
58,2021-05-21 10:00:00,c,c_1
59,2021-05-21 11:00:00,c,c_1
60,2021-05-21 12:00:00,c,c_1
61,2021-05-21 13:00:00,c,c_1
62,2021-05-21 14:00:00,c,c_1
63,2021-05-21 15:00:00,c,c_1
