Unnamed: 0,time_set,events,events_cluster
0,2021-05-19 00:00:00,b,b_2
1,2021-05-19 01:00:00,b,b_2
2,2021-05-19 02:00:00,b,b_2
3,2021-05-19 03:00:00,b,b_2
4,2021-05-19 04:00:00,b,b_2
5,2021-05-19 05:00:00,b,b_2
6,2021-05-19 06:00:00,b,b_2
7,2021-05-19 07:00:00,b,b_2
8,2021-05-19 08:00:00,b,b_2
9,2021-05-19 09:00:00,b,b_2
10,2021-05-19 10:00:00,b,b_2
11,2021-05-19 11:00:00,b,b_2
12,2021-05-19 12:00:00,b,b_2
13,2021-05-19 13:00:00,b,b_2
14,2021-05-19 14:00:00,b,b_2
15,2021-05-19 15:00:00,b,b_2
16,2021-05-19 16:00:00,b,b_2
17,2021-05-19 17:00:00,b,b_2
18,2021-05-19 18:00:00,b,b_2
19,2021-05-19 19:00:00,b,b_2
20,2021-05-19 20:00:00,b,b_2
21,2021-05-19 21:00:00,b,b_2
22,2021-05-19 22:00:00,b,b_2
23,2021-05-19 23:00:00,c,c_2
24,2021-05-20 00:00:00,c,c_2
25,2021-05-20 01:00:00,c,c_2
26,2021-05-20 02:00:00,c,c_2
27,2021-05-20 03:00:00,c,c_2
28,2021-05-20 04:00:00,c,c_2
29,2021-05-20 05:00:00,c,c_2
30,2021-05-20 06:00:00,c,c_2
31,2021-05-20 07:00:00,c,c_2
32,2021-05-20 08:00:00,c,c_2
33,2021-05-20 09:00:00,c,c_2
34,2021-05-20 10:00:00,c,c_2
35,2021-05-20 11:00:00,c,c_2
36,2021-05-20 12:00:00,c,c_2
37,2021-05-20 13:00:00,c,c_2
38,2021-05-20 14:00:00,c,c_2
39,2021-05-20 15:00:00,c,c_2
40,2021-05-20 16:00:00,c,c_2
41,2021-05-20 17:00:00,c,c_2
42,2021-05-20 18:00:00,c,c_2
43,2021-05-20 19:00:00,c,c_2
44,2021-05-20 20:00:00,c,c_2
45,2021-05-20 21:00:00,c,c_2
46,2021-05-20 22:00:00,c,c_2
47,2021-05-20 23:00:00,c,c_2
48,2021-05-21 00:00:00,c,c_2
49,2021-05-21 01:00:00,c,c_2
50,2021-05-21 02:00:00,c,c_2
51,2021-05-21 03:00:00,c,c_2
52,2021-05-21 04:00:00,c,c_2
53,2021-05-21 05:00:00,c,c_2
54,2021-05-21 06:00:00,a,a_0
55,2021-05-21 07:00:00,a,a_0
56,2021-05-21 08:00:00,a,a_0
57,2021-05-21 09:00:00,a,a_0
58,2021-05-21 10:00:00,a,a_0
59,2021-05-21 11:00:00,a,a_0
60,2021-05-21 12:00:00,d,d_1
61,2021-05-21 13:00:00,d,d_1
62,2021-05-21 14:00:00,d,d_1
63,2021-05-21 15:00:00,d,d_1
64,2021-05-21 16:00:00,d,d_1
65,2021-05-21 17:00:00,d,d_1
66,2021-05-21 18:00:00,d,d_1
67,2021-05-21 19:00:00,d,d_1
68,2021-05-21 20:00:00,d,d_1
69,2021-05-21 21:00:00,d,d_1
70,2021-05-21 22:00:00,d,d_1
71,2021-05-21 23:00:00,d,d_1
72,2021-05-22 00:00:00,b,b_0
73,2021-05-22 01:00:00,b,b_0
74,2021-05-22 02:00:00,b,b_0
75,2021-05-22 03:00:00,b,b_0
76,2021-05-22 04:00:00,c,c_2
77,2021-05-22 05:00:00,c,c_2
78,2021-05-22 06:00:00,c,c_2
79,2021-05-22 07:00:00,c,c_2
80,2021-05-22 08:00:00,c,c_2
81,2021-05-22 09:00:00,c,c_2
82,2021-05-22 10:00:00,c,c_2
83,2021-05-22 11:00:00,c,c_2
84,2021-05-22 12:00:00,c,c_2
85,2021-05-22 13:00:00,c,c_2
86,2021-05-22 14:00:00,c,c_2
87,2021-05-22 15:00:00,c,c_2
88,2021-05-22 16:00:00,c,c_2
89,2021-05-22 17:00:00,c,c_2
90,2021-05-22 18:00:00,c,c_2
91,2021-05-22 19:00:00,c,c_2
92,2021-05-22 20:00:00,c,c_2
93,2021-05-22 21:00:00,c,c_2
94,2021-05-22 22:00:00,c,c_2
95,2021-05-22 23:00:00,c,c_2
96,2021-05-23 00:00:00,c,c_2
97,2021-05-23 01:00:00,c,c_2
98,2021-05-23 02:00:00,c,c_2
99,2021-05-23 03:00:00,c,c_2
100,2021-05-23 04:00:00,c,c_2
101,2021-05-23 05:00:00,c,c_2
102,2021-05-23 06:00:00,c,c_2
103,2021-05-23 07:00:00,c,c_2
104,2021-05-23 08:00:00,c,c_2
105,2021-05-23 09:00:00,c,c_2
106,2021-05-23 10:00:00,c,c_2
107,2021-05-23 11:00:00,c,c_2
108,2021-05-23 12:00:00,c,c_2
109,2021-05-23 13:00:00,c,c_2
110,2021-05-23 14:00:00,b,b_1
111,2021-05-23 15:00:00,b,b_1
112,2021-05-23 16:00:00,b,b_1
113,2021-05-23 17:00:00,b,b_1
114,2021-05-23 18:00:00,b,b_1
115,2021-05-23 19:00:00,b,b_1
116,2021-05-23 20:00:00,b,b_1
117,2021-05-23 21:00:00,b,b_1
118,2021-05-23 22:00:00,b,b_1
119,2021-05-23 23:00:00,b,b_1
120,2021-05-24 00:00:00,e,e_0
121,2021-05-24 01:00:00,e,e_0
122,2021-05-24 02:00:00,e,e_0
123,2021-05-24 03:00:00,e,e_0
124,2021-05-24 04:00:00,e,e_0
125,2021-05-24 05:00:00,c,c_1
126,2021-05-24 06:00:00,c,c_1
127,2021-05-24 07:00:00,c,c_1
128,2021-05-24 08:00:00,c,c_1
129,2021-05-24 09:00:00,c,c_1
130,2021-05-24 10:00:00,c,c_1
131,2021-05-24 11:00:00,c,c_1
132,2021-05-24 12:00:00,c,c_1
133,2021-05-24 13:00:00,c,c_1
134,2021-05-24 14:00:00,c,c_1
135,2021-05-24 15:00:00,c,c_1
136,2021-05-24 16:00:00,c,c_1
137,2021-05-24 17:00:00,c,c_1
138,2021-05-24 18:00:00,c,c_1
139,2021-05-24 19:00:00,c,c_1
140,2021-05-24 20:00:00,c,c_1
141,2021-05-24 21:00:00,c,c_1
142,2021-05-24 22:00:00,c,c_1
143,2021-05-24 23:00:00,d,d_1
144,2021-05-25 00:00:00,d,d_1
145,2021-05-25 01:00:00,d,d_1
146,2021-05-25 02:00:00,d,d_1
147,2021-05-25 03:00:00,d,d_1
148,2021-05-25 04:00:00,d,d_1
149,2021-05-25 05:00:00,d,d_1
150,2021-05-25 06:00:00,d,d_1
151,2021-05-25 07:00:00,d,d_1
152,2021-05-25 08:00:00,d,d_1
153,2021-05-25 09:00:00,d,d_1
154,2021-05-25 10:00:00,d,d_1
155,2021-05-25 11:00:00,c,c_0
156,2021-05-25 12:00:00,d,d_1
157,2021-05-25 13:00:00,d,d_1
158,2021-05-25 14:00:00,d,d_1
159,2021-05-25 15:00:00,d,d_1
160,2021-05-25 16:00:00,d,d_1
161,2021-05-25 17:00:00,d,d_1
162,2021-05-25 18:00:00,d,d_1
163,2021-05-25 19:00:00,d,d_1
164,2021-05-25 20:00:00,d,d_1
165,2021-05-25 21:00:00,d,d_1
166,2021-05-25 22:00:00,d,d_1
167,2021-05-25 23:00:00,d,d_1
168,2021-05-26 00:00:00,a,a_1
169,2021-05-26 01:00:00,a,a_1
170,2021-05-26 02:00:00,a,a_1
171,2021-05-26 03:00:00,a,a_1
172,2021-05-26 04:00:00,a,a_1
173,2021-05-26 05:00:00,a,a_1
174,2021-05-26 06:00:00,a,a_1
175,2021-05-26 07:00:00,a,a_1
176,2021-05-26 08:00:00,a,a_1
177,2021-05-26 09:00:00,a,a_1
178,2021-05-26 10:00:00,a,a_1
179,2021-05-26 11:00:00,a,a_1
180,2021-05-26 12:00:00,a,a_1
181,2021-05-26 13:00:00,a,a_1
182,2021-05-26 14:00:00,a,a_1
183,2021-05-26 15:00:00,a,a_1
184,2021-05-26 16:00:00,a,a_1
185,2021-05-26 17:00:00,a,a_1
186,2021-05-26 18:00:00,a,a_1
187,2021-05-26 19:00:00,a,a_1
