Unnamed: 0,time_set,events,events_cluster
0,2021-05-18 00:00:00,a,a_0
1,2021-05-18 01:00:00,a,a_0
2,2021-05-18 02:00:00,a,a_0
3,2021-05-18 03:00:00,a,a_0
4,2021-05-18 04:00:00,a,a_0
5,2021-05-18 05:00:00,a,a_0
6,2021-05-18 06:00:00,b,b_0
7,2021-05-18 07:00:00,b,b_0
8,2021-05-18 08:00:00,b,b_0
9,2021-05-18 09:00:00,b,b_0
10,2021-05-18 10:00:00,c,c_0
11,2021-05-18 11:00:00,b,b_2
12,2021-05-18 12:00:00,b,b_2
13,2021-05-18 13:00:00,b,b_2
14,2021-05-18 14:00:00,b,b_2
15,2021-05-18 15:00:00,b,b_2
16,2021-05-18 16:00:00,b,b_2
17,2021-05-18 17:00:00,b,b_2
18,2021-05-18 18:00:00,b,b_2
19,2021-05-18 19:00:00,b,b_2
20,2021-05-18 20:00:00,b,b_2
21,2021-05-18 21:00:00,b,b_2
22,2021-05-18 22:00:00,b,b_2
23,2021-05-18 23:00:00,b,b_2
24,2021-05-19 00:00:00,b,b_2
25,2021-05-19 01:00:00,b,b_2
26,2021-05-19 02:00:00,b,b_2
27,2021-05-19 03:00:00,b,b_2
28,2021-05-19 04:00:00,b,b_2
29,2021-05-19 05:00:00,b,b_2
30,2021-05-19 06:00:00,b,b_2
31,2021-05-19 07:00:00,b,b_2
32,2021-05-19 08:00:00,e,e_0
33,2021-05-19 09:00:00,e,e_0
34,2021-05-19 10:00:00,e,e_0
35,2021-05-19 11:00:00,e,e_0
36,2021-05-19 12:00:00,e,e_0
37,2021-05-19 13:00:00,c,c_2
38,2021-05-19 14:00:00,c,c_2
39,2021-05-19 15:00:00,c,c_2
40,2021-05-19 16:00:00,c,c_2
41,2021-05-19 17:00:00,c,c_2
42,2021-05-19 18:00:00,c,c_2
43,2021-05-19 19:00:00,c,c_2
44,2021-05-19 20:00:00,c,c_2
45,2021-05-19 21:00:00,c,c_2
46,2021-05-19 22:00:00,c,c_2
47,2021-05-19 23:00:00,c,c_2
48,2021-05-20 00:00:00,c,c_2
49,2021-05-20 01:00:00,c,c_2
50,2021-05-20 02:00:00,c,c_2
51,2021-05-20 03:00:00,c,c_2
52,2021-05-20 04:00:00,c,c_2
53,2021-05-20 05:00:00,c,c_2
54,2021-05-20 06:00:00,c,c_2
55,2021-05-20 07:00:00,c,c_2
56,2021-05-20 08:00:00,c,c_2
