Unnamed: 0,time_set,events,events_cluster
0,2021-05-16 00:00:00,c,c_0
1,2021-05-16 01:00:00,c,c_0
2,2021-05-16 02:00:00,c,c_0
3,2021-05-16 03:00:00,c,c_0
4,2021-05-16 04:00:00,b,b_1
5,2021-05-16 05:00:00,b,b_1
6,2021-05-16 06:00:00,b,b_1
7,2021-05-16 07:00:00,b,b_1
8,2021-05-16 08:00:00,b,b_1
9,2021-05-16 09:00:00,b,b_1
10,2021-05-16 10:00:00,b,b_1
11,2021-05-16 11:00:00,b,b_1
12,2021-05-16 12:00:00,b,b_1
13,2021-05-16 13:00:00,b,b_1
14,2021-05-16 14:00:00,a,a_0
15,2021-05-16 15:00:00,a,a_0
16,2021-05-16 16:00:00,a,a_0
17,2021-05-16 17:00:00,a,a_0
18,2021-05-16 18:00:00,a,a_0
19,2021-05-16 19:00:00,a,a_0
20,2021-05-16 20:00:00,a,a_0
21,2021-05-16 21:00:00,a,a_0
22,2021-05-16 22:00:00,a,a_0
23,2021-05-16 23:00:00,a,a_0
24,2021-05-17 00:00:00,d,d_0
25,2021-05-17 01:00:00,d,d_0
26,2021-05-17 02:00:00,d,d_0
27,2021-05-17 03:00:00,d,d_0
28,2021-05-17 04:00:00,d,d_0
29,2021-05-17 05:00:00,d,d_0
30,2021-05-17 06:00:00,d,d_0
31,2021-05-17 07:00:00,d,d_0
32,2021-05-17 08:00:00,d,d_0
33,2021-05-17 09:00:00,d,d_0
34,2021-05-17 10:00:00,d,d_0
35,2021-05-17 11:00:00,d,d_0
36,2021-05-17 12:00:00,b,b_0
37,2021-05-17 13:00:00,b,b_0
38,2021-05-17 14:00:00,b,b_0
39,2021-05-17 15:00:00,d,d_0
40,2021-05-17 16:00:00,d,d_0
41,2021-05-17 17:00:00,d,d_0
42,2021-05-17 18:00:00,d,d_0
43,2021-05-17 19:00:00,d,d_0
44,2021-05-17 20:00:00,d,d_0
45,2021-05-17 21:00:00,d,d_0
46,2021-05-17 22:00:00,d,d_0
47,2021-05-17 23:00:00,d,d_0
48,2021-05-18 00:00:00,d,d_0
49,2021-05-18 01:00:00,d,d_0
50,2021-05-18 02:00:00,d,d_0
51,2021-05-18 03:00:00,e,e_2
52,2021-05-18 04:00:00,e,e_2
53,2021-05-18 05:00:00,e,e_2
54,2021-05-18 06:00:00,e,e_2
55,2021-05-18 07:00:00,e,e_2
56,2021-05-18 08:00:00,e,e_2
57,2021-05-18 09:00:00,e,e_2
58,2021-05-18 10:00:00,e,e_2
59,2021-05-18 11:00:00,e,e_2
60,2021-05-18 12:00:00,e,e_2
61,2021-05-18 13:00:00,e,e_2
62,2021-05-18 14:00:00,e,e_2
63,2021-05-18 15:00:00,e,e_2
64,2021-05-18 16:00:00,e,e_2
65,2021-05-18 17:00:00,e,e_2
66,2021-05-18 18:00:00,e,e_2
67,2021-05-18 19:00:00,e,e_2
68,2021-05-18 20:00:00,e,e_2
69,2021-05-18 21:00:00,e,e_2
70,2021-05-18 22:00:00,e,e_2
71,2021-05-18 23:00:00,e,e_2
72,2021-05-19 00:00:00,e,e_2
73,2021-05-19 01:00:00,e,e_2
74,2021-05-19 02:00:00,e,e_2
75,2021-05-19 03:00:00,e,e_2
76,2021-05-19 04:00:00,e,e_2
77,2021-05-19 05:00:00,e,e_2
78,2021-05-19 06:00:00,e,e_2
79,2021-05-19 07:00:00,e,e_2
80,2021-05-19 08:00:00,e,e_2
81,2021-05-19 09:00:00,e,e_2
82,2021-05-19 10:00:00,e,e_2
83,2021-05-19 11:00:00,e,e_2
84,2021-05-19 12:00:00,e,e_2
85,2021-05-19 13:00:00,e,e_2
86,2021-05-19 14:00:00,e,e_2
87,2021-05-19 15:00:00,e,e_2
88,2021-05-19 16:00:00,e,e_2
89,2021-05-19 17:00:00,e,e_2
90,2021-05-19 18:00:00,e,e_2
91,2021-05-19 19:00:00,c,c_0
92,2021-05-19 20:00:00,c,c_0
93,2021-05-19 21:00:00,c,c_0
94,2021-05-19 22:00:00,c,c_0
95,2021-05-19 23:00:00,a,a_2
96,2021-05-20 00:00:00,a,a_2
97,2021-05-20 01:00:00,a,a_2
98,2021-05-20 02:00:00,a,a_2
99,2021-05-20 03:00:00,a,a_2
100,2021-05-20 04:00:00,a,a_2
101,2021-05-20 05:00:00,a,a_2
102,2021-05-20 06:00:00,a,a_2
103,2021-05-20 07:00:00,a,a_2
104,2021-05-20 08:00:00,a,a_2
105,2021-05-20 09:00:00,a,a_2
106,2021-05-20 10:00:00,a,a_2
107,2021-05-20 11:00:00,a,a_2
108,2021-05-20 12:00:00,a,a_2
109,2021-05-20 13:00:00,a,a_2
110,2021-05-20 14:00:00,a,a_2
111,2021-05-20 15:00:00,a,a_2
112,2021-05-20 16:00:00,a,a_2
113,2021-05-20 17:00:00,a,a_2
114,2021-05-20 18:00:00,a,a_2
115,2021-05-20 19:00:00,a,a_2
116,2021-05-20 20:00:00,a,a_2
117,2021-05-20 21:00:00,a,a_2
118,2021-05-20 22:00:00,a,a_2
119,2021-05-20 23:00:00,a,a_2
120,2021-05-21 00:00:00,a,a_2
121,2021-05-21 01:00:00,a,a_2
122,2021-05-21 02:00:00,a,a_2
123,2021-05-21 03:00:00,a,a_2
124,2021-05-21 04:00:00,a,a_2
125,2021-05-21 05:00:00,a,a_2
126,2021-05-21 06:00:00,a,a_2
127,2021-05-21 07:00:00,a,a_2
128,2021-05-21 08:00:00,a,a_2
129,2021-05-21 09:00:00,a,a_2
130,2021-05-21 10:00:00,a,a_2
131,2021-05-21 11:00:00,a,a_2
132,2021-05-21 12:00:00,a,a_2
133,2021-05-21 13:00:00,a,a_2
134,2021-05-21 14:00:00,a,a_2
135,2021-05-21 15:00:00,a,a_2
136,2021-05-21 16:00:00,a,a_2
137,2021-05-21 17:00:00,a,a_2
138,2021-05-21 18:00:00,a,a_2
139,2021-05-21 19:00:00,a,a_2
140,2021-05-21 20:00:00,a,a_2
141,2021-05-21 21:00:00,a,a_2
142,2021-05-21 22:00:00,a,a_2
143,2021-05-21 23:00:00,a,a_2
144,2021-05-22 00:00:00,a,a_2
145,2021-05-22 01:00:00,a,a_2
146,2021-05-22 02:00:00,a,a_2
147,2021-05-22 03:00:00,a,a_2
148,2021-05-22 04:00:00,a,a_2
149,2021-05-22 05:00:00,a,a_2
150,2021-05-22 06:00:00,a,a_2
151,2021-05-22 07:00:00,a,a_2
152,2021-05-22 08:00:00,a,a_2
153,2021-05-22 09:00:00,a,a_2
154,2021-05-22 10:00:00,a,a_2
155,2021-05-22 11:00:00,a,a_2
