,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.02,3.32,2.12,0.98,1.25,3.85,1.62,0.59,1.33,0.99,1.26
TEMP_0,3.49,1.02,1.49,3.44,3.24,1.07,1.87,0.69,1.64,1.21,0.81
PRES_1,1.48,0.92,1.01,3.07,1.69,0.94,1.33,0.49,1.11,0.86,0.75
PRES_0,1.69,5.2,6.45,1.02,1.93,7.6,2.52,0.9,2.16,1.48,1.42
DEWP_1,0.98,2.0,1.71,0.89,1.01,4.82,1.39,0.58,1.26,0.8,0.76
DEWP_0,4.09,1.28,1.79,5.49,8.57,1.02,2.33,0.7,1.76,1.73,1.41
WSPM_0,0.9,0.94,1.04,0.86,0.99,1.1,1.0,0.44,0.9,0.59,0.5
WSPM_1,6.18,4.5,5.56,6.82,9.86,3.5,6.46,1.18,3.95,7.02,22.71
PM10_0,1.41,1.39,1.53,1.54,1.79,1.27,1.57,0.45,1.02,1.42,11.52
PM10_1,2.23,2.42,2.69,1.9,2.27,3.48,2.52,1.32,3.05,1.05,0.99
PM10_2,10.59,6.96,9.27,8.36,10.39,9.68,9.71,6.84,26.85,5.95,1.07
