,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.3,0.97,0.56,1.0,0.27,0.85,0.58,0.82,0.62,0.56
TEMP_1,,,,,,,,,,,
PRES_1,1.02,0.26,0.98,0.77,1.02,0.3,0.87,0.6,0.83,0.64,0.58
PRES_0,2.22,,2.61,0.46,2.22,0.33,1.88,1.21,1.94,1.19,0.94
DEWP_0,1.0,0.26,0.97,0.56,1.0,0.29,0.85,0.58,0.82,0.62,0.56
DEWP_1,5.75,,5.74,,5.75,0.2,5.22,,,2.98,
WSPM_0,1.1,0.25,1.07,0.54,1.09,0.23,0.92,0.71,0.94,0.62,0.52
WSPM_1,1.5,,1.44,1.33,1.49,,1.34,0.69,1.1,1.39,2.07
PM10_0,1.18,0.3,1.13,0.92,1.17,,1.01,0.62,0.86,0.87,1.48
PM10_1,1.45,0.34,1.43,0.59,1.44,0.26,1.21,1.04,1.42,0.71,0.65
PM10_2,1.93,,1.88,0.91,1.93,0.23,1.65,1.2,2.25,1.14,0.54
