,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,1.0,1.0,1.01,1.0,1.0,1.0,0.99,1.0,1.0,0.99
TEMP_0,0.99,1.0,1.01,1.0,1.0,0.99,0.99,1.01,1.0,1.0,1.01
PRES_0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRES_1,0.99,1.0,0.98,1.0,1.0,1.01,1.0,0.99,1.0,1.0,1.01
DEWP_0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.01
DEWP_1,1.0,1.0,1.0,0.99,1.0,1.0,1.0,0.99,1.0,1.0,0.99
WSPM_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99
WSPM_1,1.01,0.99,1.0,1.01,1.0,1.01,1.0,1.0,0.99,1.01,1.03
PM10_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,
PM10_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.01
PM10_2,1.01,0.99,1.0,0.99,0.99,1.01,1.01,0.97,,0.99,1.0
