,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.94,1.01,0.93,0.99,0.95,1.02,0.91,0.97,0.95,0.74
TEMP_0,1.05,1.0,1.08,0.97,1.05,1.01,1.07,0.99,1.03,1.01,0.8
PRES_0,0.99,0.92,1.0,0.91,0.98,0.94,1.0,0.91,0.96,0.93,0.73
PRES_1,1.07,1.03,1.08,1.0,1.07,1.05,1.11,0.99,1.05,1.04,0.82
DEWP_0,1.01,0.95,1.02,0.93,1.0,0.95,1.02,0.93,0.98,0.96,0.76
DEWP_1,1.05,0.99,1.06,0.95,1.04,1.0,1.06,0.96,1.01,1.0,0.77
WSPM_0,0.98,0.93,1.0,0.9,0.98,0.94,1.0,0.91,0.96,0.93,0.73
WSPM_1,1.09,1.01,1.1,1.01,1.07,1.04,1.1,1.0,1.04,1.04,0.84
PM10_0,1.03,0.97,1.05,0.96,1.02,0.99,1.04,0.96,1.0,0.99,
PM10_1,1.05,0.99,1.07,0.96,1.04,1.0,1.07,0.96,1.01,1.0,0.8
PM10_2,1.35,1.24,1.36,1.22,1.31,1.29,1.37,1.19,,1.26,1.0
