,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.83,1.33,1.17,0.77,0.93,1.4,1.1,0.49,0.92,0.75,0.74
TEMP_0,1.34,0.8,1.0,1.28,1.41,0.81,1.15,0.54,1.02,0.79,0.54
PRES_1,1.0,0.79,0.89,1.26,1.1,0.79,1.04,0.49,0.9,0.72,0.57
PRES_0,0.97,1.64,1.71,0.73,1.07,1.82,1.25,0.54,1.07,0.83,0.7
DEWP_1,0.83,1.13,1.1,0.74,0.87,1.55,1.05,0.49,0.92,0.7,0.57
DEWP_0,1.44,0.85,1.05,1.6,2.02,0.76,1.23,0.54,1.02,0.89,0.71
WSPM_0,0.83,0.85,0.93,0.77,0.9,0.9,0.95,0.46,0.84,0.63,0.48
WSPM_1,1.57,1.26,1.49,1.66,2.02,1.13,1.66,0.6,1.26,1.59,3.52
PM10_0,0.97,0.93,1.04,0.97,1.12,0.89,1.09,0.46,0.84,0.84,2.03
PM10_1,1.09,1.15,1.23,0.93,1.13,1.32,1.26,0.64,1.25,0.74,0.52
PM10_2,1.79,1.49,1.78,1.58,1.87,1.61,1.89,0.79,2.07,1.26,0.5
