,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,1.0,1.0,1.02,1.01,1.0,1.0,1.0,0.99,0.99,0.98
TEMP_0,0.99,1.0,0.99,0.99,0.99,0.96,1.0,1.0,1.01,1.01,1.04
PRES_0,1.0,0.99,1.0,1.01,1.01,0.99,1.0,1.01,0.99,0.99,0.97
PRES_1,0.98,1.01,0.97,1.0,0.99,1.01,0.99,0.99,1.01,1.02,1.08
DEWP_0,1.0,1.0,0.99,1.01,1.0,0.98,1.0,1.01,1.01,1.0,1.05
DEWP_1,1.0,0.99,1.01,0.97,1.0,1.0,1.0,0.99,0.99,1.0,0.95
WSPM_0,0.99,1.0,0.99,1.0,1.0,0.98,1.0,1.0,1.0,0.99,0.95
WSPM_1,1.02,1.0,1.01,1.0,1.0,1.05,1.0,1.0,1.0,1.02,1.14
PM10_0,1.0,1.01,1.0,1.01,1.0,1.01,1.0,1.02,1.0,1.0,1.35
PM10_1,1.0,0.99,0.98,0.98,1.0,0.97,1.0,0.99,1.03,1.0,0.89
PM10_2,1.0,0.98,1.05,1.0,1.02,1.06,1.01,0.91,0.68,1.0,1.0
