,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.84,1.07,0.93,1.19,1.1,0.81,0.89,0.66,0.84,0.75,0.57
TEMP_0,1.35,0.74,1.33,0.79,0.92,1.47,0.98,0.74,0.95,0.91,0.65
PRES_0,0.86,0.94,0.87,1.5,1.06,0.8,0.88,0.66,0.83,0.74,0.53
PRES_1,1.33,0.8,1.83,0.69,0.94,1.73,1.01,0.75,0.96,0.96,0.78
DEWP_0,1.07,0.74,1.14,0.78,0.82,1.49,0.91,0.68,0.86,0.82,0.62
DEWP_1,0.92,1.2,0.98,1.43,1.57,0.76,0.95,0.71,0.91,0.8,0.58
WSPM_0,0.92,0.83,0.98,0.91,0.97,0.87,0.87,0.68,0.85,0.75,0.51
WSPM_1,1.1,0.96,1.19,1.01,1.06,1.18,1.04,0.71,0.92,0.92,0.84
PM10_0,1.03,0.88,1.12,0.92,0.98,1.06,0.94,0.69,0.78,0.93,1.36
PM10_1,1.0,0.93,1.05,1.03,1.1,0.94,0.97,0.73,1.06,0.76,0.53
PM10_2,1.46,1.24,1.56,1.52,1.58,1.49,1.39,1.05,1.59,1.21,0.45
