,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.21,0.57,0.26,0.33,0.2,0.61,0.16,0.71,0.24,0.36,1.61
TEMP_0,0.36,0.15,0.13,0.46,0.22,0.2,0.12,0.51,0.17,0.26,0.85
PRES_1,0.59,0.49,0.35,1.61,0.51,0.6,0.32,1.34,0.46,0.73,2.69
PRES_0,0.06,0.13,0.12,0.07,0.05,0.2,0.04,0.2,0.07,0.09,0.36
DEWP_1,0.36,0.62,0.39,0.54,0.3,1.51,0.26,1.3,0.41,0.54,2.13
DEWP_0,0.15,0.09,0.07,0.27,0.23,0.09,0.06,0.23,0.08,0.16,0.55
WSPM_0,1.1,1.25,0.92,1.66,0.94,1.67,0.68,3.6,1.06,1.45,5.36
WSPM_1,0.01,0.01,,0.01,0.01,0.01,,0.01,,0.01,0.1
PM10_0,0.31,0.36,0.25,0.51,0.3,0.4,0.2,0.74,0.24,0.63,14.41
PM10_1,0.07,0.08,0.06,0.1,0.06,0.12,0.04,0.24,0.09,0.07,0.34
PM10_2,,,,,,,,0.01,,,
