,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.02,3.72,2.18,1.0,1.26,4.07,1.63,0.66,1.37,1.04,1.34
TEMP_0,3.98,1.02,1.49,3.73,3.33,1.09,1.88,0.76,1.69,1.29,0.87
PRES_1,1.55,0.94,1.01,3.48,1.73,0.96,1.33,0.54,1.14,0.92,0.81
PRES_0,1.7,5.49,7.21,1.02,1.94,8.22,2.53,1.02,2.25,1.54,1.51
DEWP_1,1.0,2.09,1.75,0.91,1.01,5.57,1.39,0.67,1.31,0.83,0.81
DEWP_0,4.4,1.3,1.79,5.87,9.77,1.02,2.36,0.74,1.79,1.89,1.53
WSPM_0,0.93,0.96,1.05,0.89,1.0,1.14,1.0,0.5,0.93,0.62,0.54
WSPM_1,6.29,4.8,5.63,6.98,10.33,3.53,6.71,1.19,3.98,7.85,24.12
PM10_0,1.44,1.44,1.55,1.59,1.83,1.29,1.58,0.49,1.02,1.6,15.44
PM10_1,2.32,2.47,2.74,1.97,2.28,3.62,2.52,1.53,3.36,1.06,1.12
PM10_2,11.12,7.12,9.34,8.58,10.43,10.09,9.69,8.88,31.13,6.51,1.08
