,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.75,20.56,2.01,0.86,0.98,3.85,1.38,1.36,1.34,1.36,1.89
TEMP_0,22.0,0.71,1.07,4.63,2.65,0.84,1.46,1.47,1.51,1.48,1.12
PRES_1,1.79,0.91,0.83,18.37,1.64,0.88,1.26,1.12,1.17,1.35,1.26
PRES_0,1.07,5.26,25.22,0.61,1.16,7.22,1.65,2.13,1.91,1.47,1.64
DEWP_1,0.91,2.31,1.69,0.87,0.8,30.08,1.18,2.41,1.49,1.05,1.2
DEWP_0,4.58,0.94,1.16,6.82,38.72,0.63,1.86,0.92,1.31,2.5,1.78
WSPM_0,1.08,1.08,1.1,1.05,1.0,1.26,0.98,2.87,1.2,0.97,0.94
WSPM_1,2.59,2.64,2.37,3.26,5.27,1.44,6.95,0.56,1.66,8.81,26.87
PM10_0,1.3,1.38,1.27,1.5,1.57,1.08,1.47,0.88,0.8,7.66,
PM10_1,1.7,1.74,1.88,1.47,1.41,2.65,1.55,4.63,10.0,0.67,4.37
PM10_2,4.6,2.57,3.39,3.3,3.18,3.69,2.94,21.13,,9.1,0.34
