,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,322.88,1.08,11.04,1.0,193.16,1.44,4.41,1.78,3.84,8.21
TEMP_1,,,,,,,,,,,
PRES_1,0.98,354.97,1.07,8.5,0.98,178.78,1.41,4.39,1.76,3.71,7.87
PRES_0,0.51,,0.5,14.05,0.52,158.41,0.75,1.77,0.79,2.35,5.38
DEWP_0,1.0,348.9,1.08,10.98,1.0,180.76,1.44,4.41,1.78,3.83,8.19
DEWP_1,0.23,,0.26,,0.23,293.57,0.35,,,1.06,
WSPM_0,0.93,351.01,1.01,9.92,0.93,131.33,1.35,3.78,1.62,3.63,7.55
WSPM_1,0.72,,0.77,9.02,0.72,,1.0,3.74,1.33,2.63,6.9
PM10_0,0.87,319.35,0.95,9.2,0.88,,1.25,4.41,1.69,2.93,5.44
PM10_1,0.74,292.14,0.79,8.7,0.74,118.53,1.07,2.69,1.26,3.36,5.92
PM10_2,0.58,,0.62,7.63,0.58,122.56,0.85,1.36,0.57,2.41,8.68
