,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.99,0.36,0.76,0.7,0.98,0.35,1.1,0.4,0.84,0.62,0.2
TEMP_0,0.41,0.99,1.04,0.36,0.66,0.8,1.12,0.39,0.83,0.63,0.27
PRES_1,0.63,0.78,0.99,0.26,0.7,0.66,1.03,0.38,0.8,0.57,0.22
PRES_0,1.05,0.45,0.47,0.98,1.11,0.34,1.24,0.42,0.89,0.73,0.25
DEWP_1,0.86,0.52,0.75,0.65,0.99,0.21,1.08,0.31,0.75,0.65,0.23
DEWP_0,0.53,0.99,1.12,0.34,0.36,0.99,1.14,0.53,0.97,0.57,0.24
WSPM_0,0.69,0.62,0.78,0.5,0.76,0.49,0.99,0.29,0.71,0.57,0.21
WSPM_1,1.03,1.01,1.28,0.73,0.95,1.05,1.3,0.9,1.31,0.68,0.21
PM10_0,0.76,0.68,0.89,0.52,0.77,0.64,1.06,0.48,0.98,0.41,0.11
PM10_1,0.88,0.79,0.95,0.67,1.02,0.55,1.26,0.27,0.68,0.96,0.23
PM10_2,1.06,1.24,1.38,0.94,1.32,0.87,1.76,0.17,0.14,0.95,0.95
