,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.81,1.04,0.77,0.96,0.86,1.05,0.75,0.89,0.84,0.37
TEMP_0,1.22,1.0,1.29,0.93,1.19,1.04,1.28,0.94,1.1,1.03,0.47
PRES_0,0.96,0.77,1.0,0.73,0.93,0.82,1.0,0.73,0.86,0.8,0.36
PRES_1,1.3,1.08,1.35,1.0,1.27,1.14,1.39,0.99,1.17,1.11,0.51
DEWP_0,1.04,0.84,1.08,0.79,1.0,0.87,1.08,0.78,0.92,0.87,0.4
DEWP_1,1.17,0.96,1.22,0.87,1.13,1.0,1.23,0.88,1.04,0.98,0.44
WSPM_0,0.95,0.78,1.0,0.72,0.93,0.82,1.0,0.72,0.86,0.8,0.36
WSPM_1,1.33,1.06,1.38,1.01,1.27,1.14,1.38,1.0,1.17,1.12,0.51
PM10_0,1.12,0.91,1.17,0.85,1.08,0.96,1.17,0.85,1.0,0.95,
PM10_1,1.19,0.97,1.25,0.9,1.15,1.02,1.25,0.89,1.06,1.0,0.45
PM10_2,2.67,2.13,2.77,1.98,2.53,2.28,2.79,1.94,,2.2,1.0
