,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,0.99,0.67,1.0,0.42,0.96,0.82,0.92,0.83,0.72
TEMP_1,,,,,,,,,,,
PRES_1,1.01,,1.0,0.68,1.01,0.44,0.97,0.83,0.93,0.84,0.73
PRES_0,1.49,,1.48,1.0,1.49,,1.43,1.22,1.34,1.26,1.06
DEWP_0,1.0,,0.99,0.67,1.0,,0.96,0.82,0.92,0.83,0.72
DEWP_1,2.4,,2.29,,,1.0,2.29,,,,
WSPM_0,1.05,,1.04,0.7,1.05,0.44,1.0,0.86,0.97,0.86,0.75
WSPM_1,1.22,,1.21,0.82,1.22,,1.17,1.0,1.11,1.08,1.0
PM10_0,1.08,,1.07,0.74,1.08,,1.03,0.9,1.0,0.9,
PM10_1,1.2,,1.19,0.79,1.2,,1.16,0.92,1.12,1.0,0.86
PM10_2,1.39,,1.37,0.94,1.39,,1.34,1.0,,1.16,1.0
