,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,0.99,0.77,1.0,0.56,0.97,0.87,0.95,0.88,0.8
TEMP_1,,,,,,,,,,,
PRES_1,1.02,,0.98,1.93,1.02,0.68,1.0,0.88,0.95,0.93,0.85
PRES_0,2.22,,5.45,0.49,2.24,,2.05,2.36,2.97,1.51,1.31
DEWP_0,1.0,,0.99,0.77,1.0,,0.97,0.87,0.95,0.89,0.8
DEWP_1,5.75,,6.3,,,0.21,5.23,,,,
WSPM_0,1.1,,1.09,0.79,1.1,0.57,0.95,1.69,1.15,0.86,0.78
WSPM_1,1.49,,1.47,1.39,1.49,,2.55,0.77,1.15,2.5,2.62
PM10_0,1.17,,1.14,1.33,1.17,,1.24,0.86,0.88,2.41,
PM10_1,1.45,,1.48,0.82,1.45,,1.27,2.11,3.22,0.75,1.81
PM10_2,1.93,,1.97,1.11,1.94,,1.69,2.86,,2.71,0.56
