,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,2.3,0.84,3.01,1.16,1.88,0.84,3.09,1.58,2.0,48.68
TEMP_0,0.43,1.0,0.36,1.35,0.5,0.79,0.36,1.33,0.7,0.88,21.76
PRES_0,1.19,2.75,1.0,3.66,1.38,2.21,1.0,3.66,1.87,2.38,55.86
PRES_1,0.32,0.74,0.27,1.0,0.37,0.6,0.27,1.0,0.53,0.66,17.6
DEWP_0,0.86,1.98,0.72,2.65,1.0,1.58,0.73,2.66,1.4,1.74,44.85
DEWP_1,0.53,1.23,0.45,1.64,0.62,1.0,0.45,1.65,0.83,1.07,24.37
WSPM_0,1.18,2.73,0.99,3.72,1.38,2.17,1.0,3.67,1.89,2.37,54.2
WSPM_1,0.33,0.74,0.28,0.95,0.37,0.64,0.27,1.0,0.51,0.67,18.86
PM10_0,0.63,1.43,0.53,1.91,0.72,1.2,0.53,1.94,1.0,1.26,41.46
PM10_1,0.49,1.15,0.41,1.53,0.58,0.9,0.42,1.54,0.82,1.0,20.47
PM10_2,0.02,0.05,0.02,0.06,0.02,0.04,0.02,0.06,0.02,0.04,1.0
