,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.28,0.61,0.29,0.76,0.41,0.38,0.28,0.42,0.37,0.38,1.64
TEMP_0,0.13,0.1,0.11,0.13,0.09,0.19,0.08,0.13,0.11,0.12,0.49
PRES_0,0.38,0.67,0.35,1.3,0.52,0.5,0.36,0.55,0.48,0.48,1.99
PRES_1,0.08,0.07,0.1,0.07,0.06,0.14,0.05,0.08,0.07,0.08,0.37
DEWP_0,0.29,0.32,0.28,0.38,0.24,0.59,0.22,0.34,0.3,0.33,1.42
DEWP_1,0.11,0.24,0.11,0.33,0.22,0.13,0.11,0.17,0.15,0.14,0.6
WSPM_0,0.42,0.59,0.4,0.75,0.48,0.55,0.35,0.58,0.5,0.5,1.95
WSPM_1,0.06,0.09,0.06,0.1,0.06,0.09,0.05,0.07,0.07,0.08,0.39
PM10_0,0.17,0.23,0.16,0.27,0.17,0.24,0.14,0.21,0.16,0.23,1.91
PM10_1,0.11,0.16,0.11,0.21,0.13,0.14,0.1,0.15,0.16,0.12,0.51
PM10_2,,,,,,,,,,,
