,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEMP_1,,,,,,,,,,,
PRES_1,1.0,1.0,1.0,1.0,1.0,1.05,1.0,1.0,1.0,1.0,1.01
PRES_0,1.0,,1.0,1.0,1.0,,1.02,0.93,0.97,1.01,0.96
DEWP_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DEWP_1,1.0,,0.85,,1.0,1.0,1.06,,,1.04,
WSPM_0,1.0,0.97,1.0,0.97,1.0,0.91,1.0,1.0,1.01,0.98,0.97
WSPM_1,1.0,,1.0,1.16,1.0,,1.0,1.0,0.99,1.15,1.35
PM10_0,1.0,0.93,1.0,1.04,1.0,,0.99,1.02,1.0,1.0,1.36
PM10_1,1.0,,1.0,0.96,1.0,0.79,1.01,0.96,1.03,1.0,0.91
PM10_2,1.0,,0.99,1.04,1.0,0.92,1.01,0.81,0.73,1.0,1.0
