,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,1.23,0.96,1.35,1.05,1.18,0.96,1.32,1.11,1.18,2.58
TEMP_0,0.8,1.0,0.77,1.07,0.84,0.92,0.78,1.08,0.92,0.98,2.23
PRES_0,1.05,1.27,1.0,1.39,1.09,1.21,1.0,1.39,1.16,1.23,2.68
PRES_1,0.74,0.94,0.71,1.0,0.78,0.9,0.72,0.99,0.86,0.91,2.16
DEWP_0,0.96,1.19,0.91,1.29,1.0,1.11,0.92,1.29,1.09,1.15,2.67
DEWP_1,0.85,1.04,0.82,1.09,0.89,1.0,0.82,1.12,0.95,1.02,2.15
WSPM_0,1.03,1.29,0.99,1.38,1.08,1.19,1.0,1.38,1.17,1.23,2.63
WSPM_1,0.77,0.93,0.73,0.99,0.78,0.92,0.72,1.0,0.84,0.91,2.28
PM10_0,0.89,1.11,0.85,1.19,0.92,1.05,0.85,1.2,1.0,1.06,3.19
PM10_1,0.84,1.02,0.79,1.09,0.87,0.95,0.8,1.1,0.98,1.0,1.97
PM10_2,0.38,0.46,0.38,0.5,0.4,0.47,0.37,0.45,0.29,0.45,1.0
