,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.2,0.97,0.48,1.0,0.2,0.84,0.52,0.79,0.56,0.48
TEMP_1,,,,,,,,,,,
PRES_1,1.03,0.19,0.98,0.63,1.03,0.23,0.86,0.54,0.8,0.58,0.5
PRES_0,2.72,,2.91,0.53,2.71,0.28,2.27,1.29,2.17,1.37,1.05
DEWP_0,1.0,0.19,0.97,0.48,1.0,0.21,0.84,0.52,0.79,0.56,0.48
DEWP_1,8.91,,8.88,,8.9,0.27,8.02,,,4.79,
WSPM_0,1.12,0.18,1.08,0.48,1.12,0.17,0.93,0.63,0.91,0.58,0.46
WSPM_1,1.65,,1.59,1.26,1.65,,1.42,0.73,1.19,1.34,1.96
PM10_0,1.22,0.28,1.18,0.82,1.22,,1.03,0.6,0.88,0.77,1.14
PM10_1,1.59,0.21,1.54,0.55,1.58,0.22,1.32,0.97,1.42,0.75,0.59
PM10_2,2.27,,2.19,0.98,2.27,0.19,1.92,1.11,2.2,1.23,0.6
