,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.94,1.01,0.94,1.0,0.96,1.01,0.92,0.96,0.94,0.73
TEMP_0,1.05,1.0,1.07,0.97,1.04,0.98,1.07,0.98,1.04,1.02,0.82
PRES_0,0.99,0.92,1.0,0.91,0.98,0.94,1.0,0.91,0.95,0.93,0.71
PRES_1,1.07,1.03,1.07,1.0,1.07,1.05,1.1,0.99,1.06,1.05,0.88
DEWP_0,1.01,0.95,1.01,0.94,1.0,0.94,1.02,0.94,0.98,0.96,0.79
DEWP_1,1.05,0.97,1.07,0.93,1.04,1.0,1.06,0.95,1.0,1.0,0.74
WSPM_0,0.98,0.93,0.99,0.91,0.98,0.92,1.0,0.91,0.95,0.93,0.7
WSPM_1,1.11,1.02,1.11,1.0,1.08,1.09,1.1,1.0,1.05,1.05,0.93
PM10_0,1.03,0.98,1.05,0.96,1.02,1.0,1.04,0.97,1.0,0.98,1.05
PM10_1,1.05,0.98,1.05,0.95,1.04,0.98,1.07,0.96,1.05,1.0,0.7
PM10_2,1.34,1.23,1.42,1.23,1.35,1.35,1.37,1.11,0.88,1.28,1.0
