,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.33,0.96,0.53,1.0,0.23,0.77,0.44,0.75,0.49,0.48
TEMP_1,,,,,,,,,,,
PRES_1,1.08,0.27,1.0,1.04,1.07,0.3,0.83,0.47,0.79,0.55,0.54
PRES_0,14.39,,20.08,1.06,14.36,1.06,10.83,6.59,13.17,5.06,3.99
DEWP_0,1.0,0.27,0.96,0.53,1.0,0.28,0.77,0.44,0.75,0.49,0.48
DEWP_1,341.47,,335.83,,340.89,1.36,282.18,,,126.27,
WSPM_0,1.36,0.27,1.3,0.61,1.35,0.24,1.01,0.75,1.1,0.57,0.51
WSPM_1,3.83,,3.61,3.82,3.82,,3.28,1.07,2.34,3.68,6.95
PM10_0,1.71,0.44,1.61,1.59,1.71,,1.34,0.61,1.02,1.22,3.43
PM10_1,3.43,0.67,3.36,1.06,3.42,0.44,2.56,2.35,3.55,1.06,1.2
PM10_2,8.97,,8.66,3.27,8.96,0.51,6.88,5.98,16.2,3.95,1.08
