,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEMP_1,,,,,,,,,,,
PRES_1,1.0,,1.0,1.0,1.0,1.04,1.0,1.0,1.0,1.0,1.0
PRES_0,1.0,,1.0,1.0,1.0,,1.0,1.0,0.98,1.02,0.99
DEWP_0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
DEWP_1,1.0,,0.96,,,1.0,1.0,,,,
WSPM_0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.01,0.99,0.99
WSPM_1,1.0,,1.0,1.0,1.0,,1.0,1.0,0.99,1.07,1.14
PM10_0,1.0,,1.0,1.02,1.0,,0.99,1.01,1.0,1.0,
PM10_1,1.0,,1.0,0.98,1.0,,1.01,0.94,1.0,1.0,0.99
PM10_2,1.0,,1.0,1.01,1.0,,1.01,0.88,,1.01,1.0
