,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.99,0.52,0.96,0.44,0.71,0.8,1.0,0.77,0.8,0.8,0.27
TEMP_0,0.7,0.98,0.79,0.8,1.02,0.48,1.1,0.82,0.9,0.84,0.32
PRES_0,0.93,0.57,1.0,0.32,0.71,0.76,0.98,0.75,0.77,0.79,0.27
PRES_1,0.77,0.97,0.57,0.99,1.07,0.49,1.14,0.86,0.96,0.86,0.31
DEWP_0,0.78,0.82,0.78,0.7,0.99,0.41,1.0,0.79,0.84,0.77,0.29
DEWP_1,1.05,0.54,1.07,0.39,0.55,0.99,1.09,0.8,0.84,0.89,0.29
WSPM_0,0.84,0.68,0.86,0.55,0.76,0.67,0.99,0.71,0.76,0.77,0.27
WSPM_1,1.02,0.77,1.0,0.66,0.97,0.77,1.11,0.95,0.97,0.9,0.33
PM10_0,0.89,0.75,0.89,0.64,0.88,0.68,1.04,0.85,0.98,0.71,0.23
PM10_1,0.97,0.72,0.97,0.58,0.84,0.76,1.1,0.81,0.79,0.98,0.27
PM10_2,1.42,1.15,1.59,0.86,1.3,1.22,1.66,0.97,0.48,1.28,0.94
