,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.01,0.97,0.18,1.0,0.02,0.9,0.53,0.76,0.55,0.27
TEMP_1,,,,,,,,,,,
PRES_1,1.02,0.01,1.0,0.13,1.02,0.02,0.91,0.55,0.79,0.54,0.26
PRES_0,1.95,,1.5,0.97,1.95,0.08,1.81,0.78,1.18,1.35,0.69
DEWP_0,1.0,0.01,0.97,0.18,1.0,0.02,0.9,0.53,0.76,0.55,0.27
DEWP_1,4.3,,4.11,,4.3,0.86,4.1,,,2.52,
WSPM_0,1.08,0.01,1.04,0.19,1.08,0.02,0.99,0.5,0.79,0.62,0.3
WSPM_1,1.4,,1.35,0.27,1.4,,1.16,0.96,1.16,0.66,0.39
PM10_0,1.14,0.01,1.11,0.18,1.14,,1.0,0.7,0.99,0.5,0.19
PM10_1,1.36,,1.31,0.29,1.36,0.03,1.26,0.56,0.9,0.97,0.35
PM10_2,1.73,,1.64,0.4,1.73,0.06,1.61,0.5,0.58,1.02,0.96
