,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.01,1.0,1.1,1.12,1.19,0.88,1.07,0.66,0.89,0.8,0.4
TEMP_0,1.77,1.0,1.85,1.02,1.32,1.85,1.46,0.92,1.27,1.15,0.56
PRES_0,0.96,0.9,1.01,1.19,1.1,0.83,1.01,0.63,0.84,0.75,0.36
PRES_1,1.95,1.13,2.35,1.01,1.47,2.26,1.62,1.02,1.4,1.3,0.71
DEWP_0,1.24,0.81,1.34,0.83,1.0,1.43,1.13,0.71,0.98,0.88,0.45
DEWP_1,1.28,1.36,1.39,1.58,1.75,1.01,1.36,0.84,1.12,1.01,0.49
WSPM_0,1.02,0.81,1.09,0.87,1.03,0.9,1.0,0.63,0.86,0.75,0.35
WSPM_1,1.7,1.33,1.85,1.36,1.6,1.66,1.64,1.0,1.35,1.3,0.77
PM10_0,1.34,1.01,1.46,1.05,1.25,1.27,1.27,0.79,1.01,1.03,0.87
PM10_1,1.39,1.16,1.48,1.23,1.46,1.22,1.4,0.87,1.27,1.01,0.43
PM10_2,4.65,3.6,5.09,4.05,4.79,4.4,4.6,2.9,4.14,3.43,1.05
