,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.99,0.49,0.8,0.74,1.0,0.36,1.12,0.49,0.89,0.71,0.25
TEMP_0,0.59,0.99,1.05,0.4,0.68,0.84,1.15,0.51,0.91,0.73,0.3
PRES_1,0.7,0.81,1.0,0.35,0.73,0.68,1.06,0.47,0.85,0.66,0.26
PRES_0,1.06,0.54,0.61,0.99,1.12,0.38,1.25,0.53,0.97,0.8,0.28
DEWP_1,0.9,0.58,0.8,0.68,0.99,0.3,1.08,0.42,0.82,0.72,0.26
DEWP_0,0.63,1.02,1.12,0.41,0.5,0.99,1.2,0.62,1.02,0.68,0.29
WSPM_0,0.74,0.66,0.8,0.53,0.78,0.52,1.0,0.4,0.77,0.64,0.24
WSPM_1,1.07,1.09,1.3,0.85,1.07,1.05,1.48,0.93,1.34,0.89,0.44
PM10_0,0.81,0.72,0.91,0.57,0.82,0.66,1.09,0.57,0.99,0.57,0.2
PM10_1,0.95,0.84,1.0,0.69,1.02,0.6,1.26,0.42,0.88,0.98,0.29
PM10_2,1.15,1.34,1.46,1.02,1.32,0.9,1.76,0.24,0.36,1.18,0.97
