,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.01,1.28,1.13,1.34,1.33,0.92,1.1,0.74,0.98,0.87,0.51
TEMP_0,2.11,1.02,2.06,1.07,1.36,2.11,1.49,1.04,1.37,1.3,0.72
PRES_0,0.99,1.04,1.01,1.67,1.22,0.87,1.03,0.71,0.93,0.81,0.45
PRES_1,2.2,1.22,3.19,1.01,1.5,2.69,1.66,1.12,1.49,1.49,0.93
DEWP_0,1.36,0.88,1.46,0.89,1.01,1.85,1.16,0.79,1.04,0.99,0.58
DEWP_1,1.3,1.63,1.41,1.88,2.34,1.01,1.37,0.95,1.27,1.08,0.61
WSPM_0,1.07,0.89,1.15,0.95,1.11,0.95,1.01,0.74,0.95,0.82,0.44
WSPM_1,1.77,1.5,1.95,1.52,1.69,1.82,1.73,1.04,1.43,1.43,1.0
PM10_0,1.4,1.14,1.55,1.15,1.32,1.37,1.31,0.87,1.02,1.24,1.42
PM10_1,1.45,1.27,1.54,1.36,1.58,1.29,1.42,0.98,1.53,1.02,0.59
PM10_2,4.98,3.88,5.27,4.66,5.26,4.7,4.71,3.37,5.35,3.88,1.07
