,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,0.99,0.54,1.0,0.26,1.0,0.86,0.92,0.85,0.63
TEMP_1,,,,,,,,,,,
PRES_1,1.01,0.2,1.02,0.34,1.01,0.25,1.0,0.88,0.94,0.83,0.62
PRES_0,1.31,,0.89,2.14,1.31,,1.36,0.88,0.91,1.42,1.06
DEWP_0,1.0,0.19,0.99,0.54,1.0,0.22,1.0,0.86,0.92,0.84,0.63
DEWP_1,1.79,,1.39,,1.65,4.76,1.96,,,1.86,
WSPM_0,1.03,0.22,1.02,0.57,1.03,0.26,1.08,0.7,0.9,0.93,0.69
WSPM_1,1.14,,1.14,0.6,1.14,,0.94,1.41,1.2,0.76,0.6
PM10_0,1.05,0.23,1.06,0.44,1.05,,1.0,1.09,1.16,0.62,0.32
PM10_1,1.13,,1.1,0.76,1.13,0.29,1.2,0.63,0.78,1.38,0.65
PM10_2,1.24,,1.2,0.91,1.24,0.57,1.32,0.52,0.3,1.04,1.82
