,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.81,1.97,1.27,0.8,0.92,1.67,1.07,0.7,0.99,0.88,0.92
TEMP_0,2.08,0.78,0.97,1.66,1.48,0.81,1.12,0.74,1.07,0.94,0.72
PRES_1,1.15,0.85,0.87,1.98,1.17,0.83,1.04,0.66,0.95,0.89,0.77
PRES_0,0.94,1.83,2.42,0.7,1.0,2.2,1.18,0.81,1.15,0.93,0.84
DEWP_1,0.86,1.29,1.17,0.81,0.85,2.52,1.03,0.78,1.03,0.8,0.74
DEWP_0,1.73,0.85,1.0,1.91,3.02,0.72,1.2,0.65,1.02,1.13,0.9
WSPM_0,0.93,0.92,0.98,0.88,0.94,0.99,0.95,0.76,0.95,0.76,0.66
WSPM_1,1.43,1.35,1.38,1.52,2.04,1.04,1.69,0.57,1.12,2.06,3.58
PM10_0,1.01,1.02,1.05,1.04,1.15,0.92,1.09,0.61,0.83,1.28,6.9
PM10_1,1.15,1.15,1.23,1.02,1.09,1.4,1.17,0.98,1.64,0.71,0.81
PM10_2,1.78,1.35,1.57,1.48,1.61,1.59,1.58,1.66,2.61,1.48,0.45
