,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.71,1.22,0.85,1.53,1.22,0.68,0.79,0.48,0.73,0.6,0.45
TEMP_0,1.75,0.55,1.67,0.64,0.81,2.21,0.9,0.56,0.86,0.8,0.51
PRES_0,0.74,0.96,0.75,2.47,1.14,0.68,0.77,0.47,0.73,0.59,0.39
PRES_1,1.66,0.62,3.14,0.48,0.83,2.86,0.93,0.57,0.86,0.87,0.68
DEWP_0,1.14,0.58,1.3,0.65,0.68,2.34,0.82,0.49,0.75,0.7,0.49
DEWP_1,0.8,1.48,0.9,2.18,2.38,0.57,0.86,0.54,0.83,0.65,0.46
WSPM_0,0.88,0.74,0.97,0.9,0.97,0.83,0.75,0.51,0.76,0.61,0.38
WSPM_1,1.09,0.9,1.27,1.04,1.04,1.28,0.97,0.51,0.81,0.81,0.75
PM10_0,1.02,0.8,1.2,0.89,0.94,1.12,0.85,0.49,0.61,0.89,1.73
PM10_1,0.95,0.88,1.05,1.1,1.15,0.9,0.87,0.55,1.07,0.57,0.41
PM10_2,1.6,1.23,1.7,1.85,1.83,1.63,1.4,1.0,2.82,1.14,0.2
