,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.95,1.05,0.9,1.04,0.88,1.12,0.72,1.01,0.88,0.66
TEMP_0,1.04,1.0,1.09,0.9,1.07,0.96,1.16,0.75,1.05,0.94,0.64
PRES_1,0.95,0.92,1.0,0.86,0.98,0.87,1.07,0.69,0.96,0.85,0.61
PRES_0,1.11,1.06,1.15,1.0,1.16,1.01,1.26,0.79,1.13,0.99,0.68
DEWP_1,0.97,0.93,1.01,0.86,1.0,0.86,1.08,0.67,0.97,0.86,0.61
DEWP_0,1.07,1.05,1.14,0.99,1.14,1.0,1.22,0.82,1.11,0.96,0.7
WSPM_0,0.89,0.86,0.93,0.79,0.91,0.82,1.0,0.64,0.9,0.78,0.54
WSPM_1,1.39,1.33,1.45,1.36,1.57,1.24,1.56,1.0,1.37,1.44,1.72
PM10_0,0.98,0.94,1.04,0.9,1.03,0.9,1.11,0.74,1.0,0.87,1.25
PM10_1,1.13,1.1,1.18,0.97,1.15,1.05,1.26,0.76,1.18,1.0,0.62
PM10_2,1.55,1.52,1.63,1.46,1.62,1.39,1.76,0.68,0.85,1.45,1.0
