,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.75,1.29,0.89,1.61,1.28,0.72,0.83,0.5,0.77,0.64,0.47
TEMP_0,1.92,0.6,1.83,0.7,0.89,2.43,0.98,0.62,0.94,0.88,0.56
PRES_0,0.78,1.0,0.79,2.58,1.19,0.71,0.8,0.5,0.76,0.61,0.41
PRES_1,1.85,0.7,3.49,0.54,0.93,3.18,1.04,0.63,0.96,0.97,0.76
DEWP_0,1.21,0.61,1.37,0.69,0.72,2.48,0.86,0.52,0.79,0.75,0.52
DEWP_1,0.87,1.61,0.98,2.37,2.58,0.62,0.93,0.58,0.9,0.7,0.5
WSPM_0,0.91,0.77,1.01,0.94,1.01,0.87,0.79,0.53,0.79,0.63,0.4
WSPM_1,1.21,1.0,1.41,1.16,1.16,1.42,1.08,0.56,0.9,0.9,0.83
PM10_0,1.1,0.86,1.29,0.96,1.01,1.21,0.92,0.53,0.66,0.95,1.86
PM10_1,1.04,0.96,1.14,1.2,1.25,0.98,0.95,0.6,1.16,0.62,0.45
PM10_2,2.05,1.57,2.18,2.37,2.34,2.09,1.79,1.28,3.61,1.45,0.26
