,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,1.05,11.89,1.0,226.11,1.23,2.97,1.57,2.79,7.37
TEMP_1,,,,,,,,,,,
PRES_1,0.81,446.0,0.84,15.4,0.81,212.77,1.0,2.38,1.25,2.31,6.2
PRES_0,,,,,,,,,,,
DEWP_0,0.99,567.88,1.05,11.86,0.99,269.11,1.23,2.95,1.56,2.77,7.35
DEWP_1,,,,,,,,,,,
WSPM_0,0.4,195.36,0.43,4.42,0.4,77.65,0.47,1.52,0.68,1.01,2.62
WSPM_1,0.02,,0.02,0.3,0.02,,0.03,0.04,0.02,0.08,0.29
PM10_0,0.2,88.02,0.21,3.34,0.2,,0.26,0.52,0.27,0.81,5.8
PM10_1,0.02,,0.03,0.22,0.02,3.62,0.03,0.1,0.06,0.05,0.17
PM10_2,,,,0.01,,0.15,,0.01,,,
