,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.86,1.61,1.29,0.81,0.98,1.61,1.16,0.59,1.0,0.82,0.8
TEMP_0,1.68,0.84,1.05,1.51,1.56,0.85,1.22,0.62,1.1,0.91,0.62
PRES_1,1.09,0.84,0.91,1.55,1.17,0.82,1.07,0.55,0.94,0.8,0.64
PRES_0,1.05,1.85,2.2,0.77,1.15,2.21,1.36,0.69,1.22,0.94,0.77
DEWP_1,0.87,1.24,1.18,0.79,0.89,1.94,1.09,0.59,1.0,0.75,0.62
DEWP_0,1.71,0.92,1.13,1.9,2.62,0.79,1.33,0.61,1.11,1.06,0.81
WSPM_0,0.87,0.87,0.95,0.8,0.92,0.93,0.96,0.54,0.88,0.67,0.52
WSPM_1,1.83,1.56,1.77,1.9,2.49,1.29,2.0,0.68,1.45,2.08,3.99
PM10_0,1.03,1.01,1.1,1.03,1.19,0.93,1.15,0.52,0.87,1.02,3.8
PM10_1,1.24,1.26,1.37,1.06,1.24,1.49,1.36,0.82,1.52,0.79,0.64
PM10_2,2.27,1.79,2.13,1.93,2.24,2.05,2.25,1.34,2.8,1.68,0.57
