,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.01,1.23,1.16,1.68,1.45,0.9,1.1,0.58,0.9,0.76,0.44
TEMP_0,2.61,1.01,2.7,1.11,1.49,3.41,1.67,0.91,1.45,1.28,0.67
PRES_0,0.97,1.03,1.01,1.95,1.29,0.84,1.01,0.54,0.84,0.7,0.37
PRES_1,2.93,1.2,4.14,1.02,1.7,4.57,1.91,1.04,1.64,1.51,0.91
DEWP_0,1.51,0.78,1.69,0.88,1.01,2.39,1.18,0.64,1.02,0.89,0.48
DEWP_1,1.41,1.94,1.56,2.82,2.7,1.02,1.51,0.8,1.22,1.04,0.59
WSPM_0,1.1,0.84,1.22,1.02,1.16,1.03,1.0,0.55,0.87,0.7,0.36
WSPM_1,2.15,1.63,2.44,1.93,2.01,2.33,1.94,1.01,1.56,1.49,1.01
PM10_0,1.6,1.13,1.81,1.32,1.46,1.64,1.39,0.73,1.01,1.12,1.33
PM10_1,1.64,1.37,1.81,1.68,1.84,1.53,1.56,0.85,1.47,1.02,0.48
PM10_2,8.18,5.98,8.96,8.08,8.69,8.38,7.66,4.37,9.47,5.28,1.09
