,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.81,1.52,1.2,0.78,0.91,1.54,1.06,0.59,0.94,0.79,0.82
TEMP_0,1.55,0.78,0.96,1.42,1.43,0.79,1.1,0.61,1.01,0.86,0.62
PRES_1,1.06,0.81,0.87,1.54,1.13,0.81,1.02,0.57,0.91,0.79,0.67
PRES_0,0.93,1.63,1.91,0.69,1.0,1.97,1.17,0.65,1.07,0.85,0.74
DEWP_1,0.83,1.2,1.12,0.77,0.85,1.9,1.02,0.61,0.96,0.74,0.65
DEWP_0,1.53,0.82,1.0,1.73,2.32,0.72,1.16,0.58,0.99,0.97,0.79
WSPM_0,0.88,0.89,0.95,0.83,0.92,0.95,0.95,0.58,0.89,0.69,0.57
WSPM_1,1.42,1.22,1.35,1.5,1.91,1.02,1.51,0.56,1.12,1.65,3.37
PM10_0,0.97,0.96,1.03,1.0,1.12,0.9,1.06,0.53,0.83,0.99,3.93
PM10_1,1.08,1.11,1.19,0.95,1.08,1.33,1.17,0.77,1.33,0.71,0.61
PM10_2,1.63,1.29,1.51,1.42,1.59,1.49,1.58,1.03,2.01,1.23,0.44
