,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.2,0.68,0.9,1.13,1.15,0.52,1.09,1.17,1.08,1.11,0.74
TEMP_0,0.79,1.25,1.15,0.62,0.78,1.19,1.11,1.22,1.09,1.11,0.85
PRES_1,0.93,1.09,1.13,0.62,0.88,1.02,1.07,1.19,1.06,1.08,0.79
PRES_0,1.2,0.7,0.71,1.36,1.19,0.52,1.14,1.18,1.11,1.17,0.76
DEWP_1,1.14,0.8,0.92,1.05,1.15,0.5,1.08,1.06,1.02,1.14,0.76
DEWP_0,0.8,1.25,1.18,0.63,0.61,1.33,1.13,1.39,1.17,1.06,0.83
WSPM_0,0.99,0.93,0.97,0.87,0.96,0.81,1.05,1.07,1.01,1.07,0.74
WSPM_1,1.11,1.15,1.19,1.12,1.04,1.22,1.22,1.68,1.31,1.2,1.23
PM10_0,1.02,0.94,1.02,0.91,0.96,0.95,1.08,1.37,1.18,0.95,0.62
PM10_1,1.1,1.04,1.05,0.96,1.08,0.82,1.15,1.03,1.05,1.36,0.79
PM10_2,1.1,1.39,1.27,1.17,1.14,1.0,1.32,0.47,0.5,1.45,2.01
