,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.7,4.27,1.65,0.73,0.89,3.15,1.14,0.63,1.04,0.89,1.18
TEMP_0,4.57,0.65,0.96,3.11,2.26,0.73,1.24,0.71,1.19,0.99,0.72
PRES_1,1.43,0.79,0.79,4.51,1.44,0.79,1.08,0.57,0.97,0.9,0.82
PRES_0,0.92,3.66,6.03,0.54,1.03,5.34,1.36,0.84,1.37,0.96,1.01
DEWP_1,0.8,1.83,1.44,0.74,0.76,7.36,1.05,0.83,1.13,0.73,0.78
DEWP_0,3.15,0.78,1.02,4.1,9.28,0.57,1.42,0.52,1.07,1.44,1.12
WSPM_0,0.95,0.95,1.01,0.9,0.94,1.12,0.92,0.78,0.97,0.68,0.63
WSPM_1,2.04,1.83,1.85,2.37,3.79,1.15,2.64,0.39,1.28,3.88,11.09
PM10_0,1.11,1.14,1.14,1.24,1.38,0.95,1.18,0.46,0.73,1.9,32.07
PM10_1,1.36,1.4,1.54,1.16,1.22,2.12,1.33,1.4,2.67,0.57,0.98
PM10_2,3.07,1.81,2.36,2.2,2.46,2.63,2.26,4.97,15.21,2.2,0.26
