,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEMP_1,,,,,,,,,,,
PRES_1,1.0,,0.97,2.47,1.0,1.19,1.0,0.99,0.98,1.03,1.03
PRES_0,1.0,,2.47,0.29,1.01,,0.95,1.21,1.41,0.77,0.73
DEWP_0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
DEWP_1,1.0,,1.1,,,0.07,0.94,,,,
WSPM_0,1.0,,1.0,0.95,1.0,0.94,0.9,1.76,1.11,0.89,0.88
WSPM_1,1.0,,0.99,1.21,1.0,,1.76,0.59,0.81,1.89,2.18
PM10_0,1.0,,0.98,1.48,1.0,,1.09,0.83,0.79,2.33,
PM10_1,1.0,,1.03,0.74,1.0,,0.9,1.66,2.35,0.59,1.56
PM10_2,1.0,,1.03,0.75,1.0,,0.9,1.69,,1.59,0.36
