,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.22,0.95,0.45,1.0,0.17,0.76,0.38,0.7,0.43,0.4
TEMP_1,,,,,,,,,,,
PRES_1,1.0,0.18,0.93,0.73,1.0,0.21,0.76,0.38,0.7,0.44,0.42
PRES_0,1.0,,1.16,0.07,1.0,0.05,0.75,0.38,0.78,0.33,0.25
DEWP_0,1.0,0.19,0.95,0.45,1.0,0.19,0.76,0.38,0.7,0.43,0.4
DEWP_1,1.0,,0.98,,1.0,,0.83,,,0.37,
WSPM_0,1.0,0.14,0.95,0.39,1.0,0.13,0.74,0.45,0.75,0.37,0.32
WSPM_1,1.0,,0.94,0.84,1.0,,0.8,0.27,0.6,0.76,1.43
PM10_0,1.0,0.25,0.94,0.76,1.0,,0.76,0.33,0.6,0.55,1.25
PM10_1,1.0,0.1,0.95,0.27,1.0,0.11,0.74,0.53,0.87,0.3,0.28
PM10_2,1.0,,0.95,0.35,1.0,0.04,0.76,0.47,1.3,0.39,0.12
