,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.99,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0
TEMP_0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRES_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01
PRES_0,1.0,0.98,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99
DEWP_1,1.0,1.0,1.0,1.0,1.0,0.98,1.0,0.97,1.0,1.0,1.0
DEWP_0,1.0,1.0,1.0,1.0,1.01,1.0,0.99,1.01,1.0,1.0,1.0
WSPM_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,0.99,0.99
WSPM_1,1.0,1.0,1.0,1.0,1.03,0.99,1.0,1.0,0.98,1.12,1.28
PM10_0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.02,1.0,0.99,
PM10_1,1.0,1.0,1.0,1.0,1.0,1.0,1.01,0.9,1.01,1.0,0.97
PM10_2,1.0,1.0,1.0,1.01,1.0,1.0,1.0,0.78,,1.03,1.0
