,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.65,1.72,1.41,1.74,1.34,2.15,1.47,3.07,1.91,2.3,8.62
TEMP_0,0.99,2.46,0.96,2.52,1.55,1.07,1.31,2.7,1.75,1.97,8.48
PRES_0,1.63,1.93,1.52,1.37,1.4,2.14,1.51,3.12,1.93,2.36,9.13
PRES_1,0.99,2.3,0.67,2.87,1.5,0.99,1.26,2.61,1.72,1.87,7.83
DEWP_0,1.28,2.49,1.11,2.63,1.77,1.1,1.43,3.02,1.93,2.13,9.13
DEWP_1,1.5,1.49,1.35,1.33,0.93,2.26,1.37,2.76,1.72,2.18,7.86
WSPM_0,1.47,2.23,1.32,2.28,1.5,1.87,1.51,3.0,1.92,2.31,8.99
WSPM_1,1.29,1.89,1.11,1.91,1.36,1.59,1.24,2.81,1.74,1.95,8.14
PM10_0,1.34,2.1,1.17,2.22,1.47,1.66,1.37,3.0,2.06,1.86,7.17
PM10_1,1.37,1.92,1.19,1.9,1.33,1.71,1.35,2.75,1.63,2.31,7.33
PM10_2,0.9,1.4,0.89,1.29,0.93,1.23,0.92,1.49,0.46,1.41,10.96
