,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.18,0.94,0.4,1.0,0.13,0.75,0.35,0.68,0.39,0.35
TEMP_1,,,,,,,,,,,
PRES_1,1.0,0.15,0.93,0.6,1.0,0.17,0.75,0.35,0.67,0.4,0.36
PRES_0,1.0,,1.05,0.07,1.0,0.04,0.75,0.33,0.7,0.32,0.24
DEWP_0,1.0,0.16,0.94,0.4,1.0,0.15,0.75,0.35,0.68,0.39,0.35
DEWP_1,1.0,,0.93,,1.0,,0.83,,0.59,0.37,
WSPM_0,1.0,0.12,0.94,0.35,1.0,0.1,0.74,0.4,0.71,0.35,0.28
WSPM_1,1.0,,0.94,0.66,1.0,,0.77,0.27,0.6,0.61,1.23
PM10_0,1.0,0.17,0.94,0.6,1.0,0.79,0.75,0.31,0.59,0.47,0.91
PM10_1,1.0,0.1,0.94,0.25,1.0,0.09,0.74,0.46,0.79,0.3,0.24
PM10_2,1.0,,0.94,0.34,1.0,0.04,0.75,0.4,1.02,0.36,0.12
