,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.4,0.96,0.56,1.0,0.26,0.78,0.47,0.77,0.52,0.52
TEMP_1,,,,,,,,,,,
PRES_1,1.02,0.29,0.95,1.12,1.02,0.32,0.8,0.48,0.77,0.56,0.56
PRES_0,2.22,,3.35,0.16,2.22,0.18,1.69,1.13,2.21,0.8,0.64
DEWP_0,1.0,0.31,0.96,0.56,1.0,0.33,0.78,0.47,0.77,0.53,0.52
DEWP_1,5.75,,5.65,,5.74,0.02,4.75,,,2.13,
WSPM_0,1.1,0.25,1.06,0.53,1.09,0.22,0.82,0.68,0.93,0.49,0.45
WSPM_1,1.5,,1.42,1.55,1.49,,1.36,0.42,0.92,1.6,2.83
PM10_0,1.18,0.31,1.11,1.18,1.17,,0.94,0.44,0.7,0.96,3.01
PM10_1,1.45,,1.43,0.47,1.44,0.21,1.09,1.13,1.63,0.45,0.56
PM10_2,1.93,,1.88,0.73,1.93,0.13,1.49,1.49,4.28,0.9,0.23
