,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.95,1.02,0.93,1.03,0.86,1.1,0.76,1.0,0.92,0.73
TEMP_0,1.03,1.0,1.08,0.9,1.05,0.98,1.13,0.8,1.05,0.93,0.68
PRES_1,0.97,0.93,1.0,0.88,0.99,0.9,1.06,0.77,0.98,0.88,0.67
PRES_0,1.08,1.06,1.1,1.0,1.13,0.98,1.19,0.78,1.08,0.99,0.73
DEWP_1,0.97,0.94,1.0,0.89,1.0,0.88,1.06,0.72,0.97,0.89,0.65
DEWP_0,1.07,1.03,1.12,0.99,1.11,1.0,1.18,0.87,1.1,0.97,0.78
WSPM_0,0.91,0.89,0.95,0.81,0.93,0.85,1.0,0.7,0.92,0.82,0.59
WSPM_1,1.33,1.19,1.33,1.39,1.45,1.18,1.43,1.0,1.29,1.37,2.01
PM10_0,0.99,0.93,1.03,0.94,1.04,0.92,1.09,0.79,1.0,0.89,1.0
PM10_1,1.1,1.1,1.13,0.94,1.1,1.06,1.2,0.82,1.15,1.0,0.64
PM10_2,1.38,1.44,1.5,1.35,1.45,1.22,1.58,0.66,1.08,1.35,1.0
