,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEMP_1,,,,,,,,,,,
PRES_1,1.0,1.0,1.0,1.0,1.0,1.02,1.0,1.01,1.0,0.99,1.0
PRES_0,1.0,,1.0,1.0,1.0,0.94,1.01,0.84,0.93,1.04,1.01
DEWP_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DEWP_1,1.0,,1.03,,1.0,1.0,1.06,,,0.93,
WSPM_0,1.0,0.98,1.0,0.93,1.0,0.82,1.0,1.0,1.01,0.97,0.93
WSPM_1,1.0,,1.0,1.34,1.0,,1.0,1.0,0.98,1.15,1.64
PM10_0,1.0,0.94,1.0,1.12,1.0,,0.99,1.02,1.0,0.99,1.24
PM10_1,1.0,1.08,1.0,0.91,1.0,0.81,1.0,0.99,1.04,1.0,0.88
PM10_2,1.0,,0.99,1.04,1.0,0.77,1.01,0.76,0.84,1.01,1.0
