,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.99,0.56,0.97,0.45,0.73,0.81,1.01,0.79,0.81,0.82,0.28
TEMP_0,0.73,0.98,0.8,0.81,1.03,0.5,1.11,0.86,0.91,0.86,0.34
PRES_0,0.94,0.6,1.0,0.34,0.73,0.77,0.99,0.77,0.79,0.8,0.28
PRES_1,0.79,0.98,0.6,0.99,1.07,0.49,1.14,0.89,0.97,0.88,0.34
DEWP_0,0.8,0.84,0.79,0.71,0.99,0.43,1.01,0.81,0.85,0.79,0.31
DEWP_1,1.06,0.56,1.08,0.4,0.59,0.99,1.1,0.84,0.86,0.91,0.3
WSPM_0,0.85,0.69,0.86,0.57,0.78,0.67,1.0,0.74,0.78,0.79,0.28
WSPM_1,1.03,0.81,1.01,0.66,0.97,0.79,1.13,0.96,0.98,0.92,0.35
PM10_0,0.9,0.76,0.9,0.65,0.89,0.7,1.05,0.87,0.98,0.75,0.26
PM10_1,0.98,0.74,0.97,0.59,0.85,0.76,1.11,0.85,0.82,0.98,0.28
PM10_2,1.44,1.2,1.61,0.89,1.33,1.23,1.67,1.02,0.52,1.33,0.94
