,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.94,1.01,0.94,1.0,0.96,1.02,0.91,0.97,0.95,0.74
TEMP_0,1.05,1.0,1.09,0.97,1.05,0.99,1.07,0.99,1.03,1.01,0.8
PRES_0,0.99,0.91,1.0,0.91,0.98,0.94,1.0,0.91,0.95,0.93,0.73
PRES_1,1.07,1.04,1.08,1.0,1.07,1.06,1.1,0.98,1.05,1.05,0.84
DEWP_0,1.01,0.95,1.01,0.94,1.0,0.95,1.02,0.94,0.98,0.96,0.78
DEWP_1,1.05,0.98,1.07,0.93,1.04,1.0,1.06,0.95,1.0,1.0,0.76
WSPM_0,0.98,0.93,1.0,0.91,0.97,0.92,1.0,0.91,0.96,0.92,0.7
WSPM_1,1.1,1.0,1.1,1.01,1.08,1.08,1.1,1.0,1.04,1.06,0.92
PM10_0,1.04,0.98,1.04,0.96,1.02,0.99,1.05,0.97,1.0,0.98,0.97
PM10_1,1.05,0.99,1.06,0.95,1.04,0.99,1.06,0.95,1.04,1.0,0.74
PM10_2,1.36,1.25,1.39,1.21,1.33,1.33,1.37,1.13,0.93,1.26,1.0
