,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.73,11.83,0.91,2.55,1.63,0.85,1.29,0.98,1.21,1.11,1.23
TEMP_0,13.34,0.56,2.32,0.72,0.92,2.96,1.15,1.82,1.25,1.43,1.22
PRES_0,0.89,1.97,0.76,22.39,1.56,0.84,1.14,1.13,1.26,1.04,1.0
PRES_1,2.95,0.76,26.89,0.49,0.91,4.1,1.37,1.39,1.15,1.65,1.86
DEWP_0,1.67,0.83,1.63,0.79,0.69,16.17,1.32,1.01,1.04,1.38,1.37
DEWP_1,0.94,2.9,0.95,3.71,17.5,0.59,1.14,1.67,1.58,1.09,1.1
WSPM_0,1.24,1.0,1.14,1.12,1.26,1.01,0.86,2.88,1.25,1.06,0.97
WSPM_1,1.18,1.85,1.36,1.41,1.16,1.82,3.5,0.64,1.17,1.61,2.04
PM10_0,1.3,1.18,1.38,1.05,1.09,1.54,1.36,1.07,0.67,5.31,
PM10_1,1.23,1.41,1.19,1.54,1.5,1.1,1.21,1.49,5.45,0.65,2.89
PM10_2,2.25,1.88,1.85,2.75,2.35,1.83,1.82,2.92,,4.57,0.23
