,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.74,1.8,1.13,0.75,0.83,1.55,0.94,0.7,0.9,0.83,0.96
TEMP_0,1.84,0.7,0.84,1.52,1.29,0.74,0.96,0.72,0.94,0.86,0.73
PRES_1,1.1,0.82,0.82,1.96,1.1,0.82,0.95,0.7,0.9,0.87,0.84
PRES_0,0.78,1.52,1.96,0.59,0.82,1.86,0.94,0.74,0.94,0.79,0.79
DEWP_1,0.81,1.23,1.09,0.78,0.79,2.44,0.93,0.81,0.96,0.78,0.8
DEWP_0,1.46,0.73,0.83,1.67,2.52,0.62,0.98,0.6,0.85,0.99,0.87
WSPM_0,0.94,0.94,0.97,0.92,0.94,1.03,0.93,0.85,0.96,0.8,0.76
WSPM_1,0.97,0.93,0.93,1.07,1.38,0.72,1.11,0.43,0.76,1.45,2.78
PM10_0,0.93,0.95,0.95,0.99,1.05,0.87,0.96,0.61,0.76,1.22,7.26
PM10_1,0.94,0.96,1.0,0.86,0.89,1.18,0.93,0.89,1.34,0.61,0.76
PM10_2,1.08,0.83,0.94,0.93,0.97,0.99,0.93,1.11,1.58,0.93,0.31
