,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.13,0.69,1.06,0.62,0.83,1.02,1.1,1.08,0.99,1.04,0.63
TEMP_0,0.75,1.23,0.83,1.06,1.13,0.59,1.15,1.1,1.05,1.03,0.72
PRES_0,1.07,0.77,1.11,0.45,0.84,0.98,1.09,1.06,0.96,1.03,0.65
PRES_1,0.81,1.21,0.58,1.29,1.16,0.58,1.16,1.13,1.1,1.03,0.69
DEWP_0,0.88,1.07,0.85,0.97,1.15,0.51,1.09,1.1,1.03,0.98,0.68
DEWP_1,1.15,0.69,1.14,0.52,0.62,1.22,1.15,1.08,1.0,1.11,0.65
WSPM_0,0.96,0.91,0.95,0.78,0.9,0.86,1.1,1.0,0.96,1.01,0.64
WSPM_1,1.08,0.96,1.02,0.86,1.06,0.92,1.13,1.25,1.12,1.08,0.72
PM10_0,0.99,0.96,0.95,0.88,1.0,0.85,1.11,1.16,1.18,0.89,0.53
PM10_1,1.05,0.91,1.02,0.77,0.94,0.93,1.15,1.09,0.93,1.21,0.61
PM10_2,1.26,1.19,1.37,0.94,1.19,1.22,1.43,1.07,0.47,1.3,1.73
