,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.35,0.54,0.89,1.33,1.2,0.62,1.06,1.44,1.11,1.19,1.04
TEMP_0,0.55,1.44,1.18,0.66,0.78,1.36,1.05,1.37,1.07,1.18,1.36
PRES_1,0.91,1.23,1.23,0.52,0.91,1.22,1.05,1.43,1.11,1.15,1.22
PRES_0,1.29,0.61,0.49,1.68,1.22,0.53,1.07,1.36,1.05,1.25,1.17
DEWP_1,1.23,0.81,0.91,1.28,1.26,0.39,1.08,1.14,1.03,1.29,1.24
DEWP_0,0.68,1.37,1.2,0.6,0.4,1.61,1.01,1.75,1.18,1.0,1.15
WSPM_0,1.06,1.05,1.03,1.08,1.05,0.98,1.08,1.17,1.06,1.23,1.26
WSPM_1,1.03,1.1,1.08,1.01,0.84,1.34,0.91,2.36,1.25,0.94,0.82
PM10_0,1.06,1.04,1.05,1.01,0.96,1.14,1.03,1.75,1.31,0.8,0.59
PM10_1,1.08,1.06,1.0,1.14,1.12,0.87,1.08,0.86,0.8,1.65,1.1
PM10_2,0.93,1.2,1.04,1.14,1.03,0.98,1.08,0.39,0.12,1.16,3.19
