,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.66,2.05,1.45,1.9,1.47,2.22,1.49,3.33,2.06,2.45,10.65
TEMP_0,1.1,2.49,1.03,2.7,1.58,1.19,1.33,2.9,1.84,2.14,9.92
PRES_0,1.66,2.22,1.52,1.79,1.53,2.22,1.52,3.38,2.08,2.51,10.76
PRES_1,1.08,2.33,0.84,2.86,1.52,1.1,1.28,2.82,1.81,2.04,9.87
DEWP_0,1.35,2.6,1.19,2.74,1.77,1.32,1.45,3.2,2.03,2.32,11.35
DEWP_1,1.52,1.79,1.36,1.64,1.17,2.27,1.38,3.07,1.88,2.3,9.06
WSPM_0,1.52,2.42,1.35,2.52,1.6,1.94,1.52,3.34,2.08,2.47,10.41
WSPM_1,1.32,2.04,1.18,1.97,1.42,1.69,1.28,2.89,1.81,2.11,10.56
PM10_0,1.39,2.22,1.24,2.31,1.51,1.79,1.39,3.13,2.07,2.15,10.18
PM10_1,1.39,2.15,1.22,2.15,1.43,1.75,1.37,3.02,1.87,2.34,8.62
PM10_2,0.94,1.52,0.9,1.47,1.02,1.22,0.91,1.86,0.7,1.53,11.13
