,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.92,1.01,0.91,0.99,0.94,1.02,0.88,0.95,0.93,0.67
TEMP_0,1.07,1.0,1.11,0.96,1.07,0.99,1.1,0.99,1.04,1.02,0.74
PRES_0,0.99,0.89,1.0,0.88,0.97,0.92,1.0,0.89,0.94,0.91,0.66
PRES_1,1.1,1.04,1.11,1.0,1.1,1.08,1.13,0.98,1.07,1.06,0.79
DEWP_0,1.01,0.94,1.02,0.91,1.0,0.94,1.03,0.91,0.97,0.94,0.71
DEWP_1,1.07,0.97,1.09,0.92,1.05,1.0,1.08,0.94,1.01,0.99,0.7
WSPM_0,0.97,0.91,1.0,0.88,0.96,0.91,1.0,0.88,0.94,0.9,0.64
WSPM_1,1.13,1.01,1.14,1.01,1.11,1.09,1.14,1.0,1.06,1.07,0.86
PM10_0,1.05,0.97,1.06,0.95,1.03,0.99,1.07,0.96,1.0,0.98,0.89
PM10_1,1.07,0.98,1.09,0.94,1.06,0.99,1.09,0.94,1.05,1.0,0.68
PM10_2,1.5,1.35,1.54,1.3,1.46,1.44,1.52,1.21,1.02,1.37,1.0
