,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.22,0.96,0.48,1.0,0.2,0.84,0.52,0.78,0.55,0.47
TEMP_1,,,,,,,,,,,
PRES_1,1.02,0.2,0.98,0.6,1.02,0.24,0.86,0.53,0.8,0.57,0.49
PRES_0,2.22,,2.26,0.46,2.22,0.22,1.87,1.04,1.73,1.14,0.88
DEWP_0,1.0,0.2,0.96,0.48,1.0,0.21,0.84,0.52,0.78,0.55,0.48
DEWP_1,5.75,,5.51,,5.75,0.2,5.22,,3.87,3.19,
WSPM_0,1.1,0.18,1.05,0.48,1.1,0.17,0.92,0.6,0.88,0.56,0.44
WSPM_1,1.5,,1.44,1.07,1.49,,1.27,0.68,1.09,1.11,1.75
PM10_0,1.18,0.26,1.13,0.74,1.18,0.91,0.99,0.58,0.86,0.71,0.99
PM10_1,1.44,0.21,1.4,0.52,1.44,0.22,1.21,0.86,1.25,0.7,0.53
PM10_2,1.93,,1.85,0.88,1.93,0.16,1.62,0.9,1.66,1.03,0.53
