,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.83,1.47,1.22,0.79,0.94,1.52,1.1,0.56,0.96,0.78,0.79
TEMP_0,1.51,0.8,1.0,1.4,1.47,0.81,1.16,0.59,1.04,0.85,0.59
PRES_1,1.05,0.82,0.89,1.45,1.14,0.81,1.04,0.54,0.92,0.77,0.63
PRES_0,0.98,1.7,1.94,0.73,1.07,1.99,1.26,0.62,1.12,0.88,0.74
DEWP_1,0.84,1.19,1.13,0.77,0.87,1.79,1.05,0.56,0.96,0.73,0.61
DEWP_0,1.56,0.86,1.06,1.76,2.31,0.76,1.24,0.58,1.04,0.97,0.78
WSPM_0,0.86,0.87,0.94,0.8,0.91,0.93,0.95,0.53,0.87,0.66,0.53
WSPM_1,1.6,1.32,1.53,1.69,2.13,1.14,1.71,0.61,1.27,1.74,3.68
PM10_0,0.99,0.97,1.06,1.0,1.14,0.91,1.1,0.5,0.85,0.95,3.29
PM10_1,1.13,1.17,1.27,0.98,1.15,1.38,1.26,0.74,1.35,0.74,0.58
PM10_2,1.86,1.51,1.79,1.63,1.89,1.7,1.89,1.0,2.34,1.37,0.5
